x_Doppler,nu_Hz,Voigt_H,phi_Hz^-1,sigma_Voigt_m2,sigma_Voigt_cm2,Lee_first_order_factor,sigma_Lee1_m2,rate_at_250cm^-3_s^-1
-26.275,2464546903249491.5,7.055250227265048e-07,6.877855911268054e-18,7.597209300640314e-24,7.597209300640314e-20,1.0011051179720334,7.60560511317575e-24,5.693965125448552e-07
-26.25,2464548350102529.5,7.068724616049593e-07,6.890991505551353e-18,7.611718743749616e-24,7.611718743749616e-20,1.0011040664801474,7.620122587270899e-24,5.704839679483424e-07
-26.225,2464549796955567.0,7.082237670952068e-07,6.904164793747583e-18,7.626269823169649e-24,7.626269823169649e-20,1.0011030149882616,7.634681713089132e-24,5.715745439148136e-07
-26.2,2464551243808605.0,7.095789540165037e-07,6.917375920323214e-18,7.640862698476602e-24,7.640862698476602e-20,1.0011019634963758,7.649282650251143e-24,5.726682524042033e-07
-26.175,2464552690661643.0,7.109380372592223e-07,6.930625030437996e-18,7.655497530012448e-24,7.655497530012449e-20,1.0011009120044898,7.663925559143581e-24,5.737651054338402e-07
-26.15,2464554137514680.5,7.123010317852628e-07,6.943912269948971e-18,7.670174478889384e-24,7.670174478889385e-20,1.001099860512604,7.678610600923498e-24,5.748651150787794e-07
-26.125,2464555584367718.5,7.136679526284633e-07,6.957237785414476e-18,7.68489370699425e-24,7.68489370699425e-20,1.0010988090207182,7.693337937522756e-24,5.759682934721345e-07
-26.1,2464557031220756.5,7.15038814895019e-07,6.97060172409822e-18,7.699655376993034e-24,7.699655376993034e-20,1.0010977575288322,7.708107731652542e-24,5.770746528054146e-07
-26.075,2464558478073794.0,7.164136337638985e-07,6.984004233973353e-18,7.714459652335365e-24,7.714459652335365e-20,1.0010967060369464,7.722920146807861e-24,5.781842053288611e-07
-26.05,2464559924926832.0,7.177924244872655e-07,6.997445463726571e-18,7.729306697259045e-24,7.729306697259045e-20,1.0010956545450607,7.737775347272065e-24,5.792969633517878e-07
-26.025,2464561371779869.5,7.19175202390904e-07,7.010925562762261e-18,7.744196676794631e-24,7.744196676794631e-20,1.0010946030531747,7.752673498121436e-24,5.804129392429236e-07
-26.0,2464562818632907.5,7.205619828746446e-07,7.024444681206661e-18,7.759129756770033e-24,7.759129756770033e-20,1.0010935515612889,7.767614765229792e-24,5.815321454307576e-07
-25.975,2464564265485945.5,7.219527814127951e-07,7.038002969912048e-18,7.77410610381513e-24,7.774106103815131e-20,1.001092500069403,7.782599315273096e-24,5.826545944038853e-07
-25.95,2464565712338983.0,7.233476135545731e-07,7.05160058046097e-18,7.78912588536646e-24,7.78912588536646e-20,1.001091448577517,7.797627315734146e-24,5.837802987113594e-07
-25.925,2464567159192021.0,7.24746494924542e-07,7.065237665170485e-18,7.80418926967188e-24,7.80418926967188e-20,1.0010903970856313,7.812698934907246e-24,5.849092709630395e-07
-25.9,2464568606045059.0,7.2614944122305e-07,7.078914377096443e-18,7.819296425795324e-24,7.819296425795323e-20,1.0010893455937455,7.827814341902954e-24,5.860415238299487e-07
-25.875,2464570052898096.5,7.275564682266716e-07,7.09263087003779e-18,7.83444752362153e-24,7.834447523621529e-20,1.0010882941018595,7.842973706652815e-24,5.871770700446278e-07
-25.85,2464571499751134.5,7.289675917886533e-07,7.10638729854092e-18,7.849642733860864e-24,7.849642733860864e-20,1.0010872426099737,7.858177199914188e-24,5.883159224014971e-07
-25.825,2464572946604172.0,7.303828278393605e-07,7.120183817904017e-18,7.864882228054115e-24,7.864882228054116e-20,1.001086191118088,7.873424993275035e-24,5.894580937572149e-07
-25.8,2464574393457210.0,7.318021923867291e-07,7.134020584181473e-18,7.880166178577365e-24,7.880166178577365e-20,1.001085139626202,7.888717259158796e-24,5.906035970310438e-07
-25.775,2464575840310248.0,7.332257015167195e-07,7.147897754188302e-18,7.89549475864688e-24,7.895494758646879e-20,1.0010840881343162,7.904054170829284e-24,5.917524452052162e-07
-25.75,2464577287163285.5,7.346533713937731e-07,7.1618154855046e-18,7.910868142324017e-24,7.910868142324018e-20,1.0010830366424304,7.919435902395588e-24,5.929046513253027e-07
-25.725,2464578734016323.5,7.360852182612737e-07,7.175773936480034e-18,7.926286504520202e-24,7.926286504520202e-20,1.0010819851505446,7.934862628817054e-24,5.940602285005848e-07
-25.7,2464580180869361.5,7.375212584420103e-07,7.18977326623836e-18,7.941750021001905e-24,7.941750021001905e-20,1.0010809336586586,7.950334525908259e-24,5.952191899044282e-07
-25.675,2464581627722399.0,7.389615083386435e-07,7.203813634681962e-18,7.95725886839567e-24,7.95725886839567e-20,1.0010798821667728,7.965851770344045e-24,5.963815487746591e-07
-25.65,2464583074575437.0,7.40405984434176e-07,7.217895202496453e-18,7.972813224193177e-24,7.972813224193177e-20,1.001078830674887,7.98141453966458e-24,5.975473184139444e-07
-25.625,2464584521428474.5,7.418547032924245e-07,7.232018131155261e-18,7.988413266756324e-24,7.988413266756324e-20,1.001077779183001,7.997023012280442e-24,5.98716512190172e-07
-25.6,2464585968281512.5,7.433076815584973e-07,7.24618258292429e-18,8.00405917532237e-24,8.00405917532237e-20,1.0010767276911152,8.012677367477765e-24,5.998891435368366e-07
-25.575,2464587415134550.5,7.447649359592736e-07,7.260388720866596e-18,8.019751130009097e-24,8.019751130009097e-20,1.0010756761992294,8.028377785423392e-24,6.010652259534262e-07
-25.55,2464588861987588.0,7.462264833038856e-07,7.274636708847079e-18,8.035489311820001e-24,8.035489311820001e-20,1.0010746247073434,8.044124447170077e-24,6.022447730058116e-07
-25.525,2464590308840626.0,7.47692340484206e-07,7.288926711537246e-18,8.051273902649543e-24,8.051273902649543e-20,1.0010735732154576,8.05991753466174e-24,6.034277983266398e-07
-25.5,2464591755693664.0,7.491625244753357e-07,7.303258894419954e-18,8.067105085288394e-24,8.067105085288394e-20,1.0010725217235719,8.075757230738704e-24,6.046143156157268e-07
-25.475,2464593202546701.5,7.50637052336099e-07,7.317633423794245e-18,8.082983043428777e-24,8.082983043428777e-20,1.0010714702316859,8.091643719143032e-24,6.058043386404585e-07
-25.45,2464594649399739.5,7.521159412095386e-07,7.332050466780172e-18,8.09890796166979e-24,8.09890796166979e-20,1.0010704187398,8.107577184523878e-24,6.069978812361891e-07
-25.425,2464596096252777.0,7.535992083234157e-07,7.346510191323668e-18,8.114880025522796e-24,8.114880025522796e-20,1.0010693672479143,8.123557812442844e-24,6.081949573066454e-07
-25.4,2464597543105815.0,7.550868709907134e-07,7.36101276620146e-18,8.13089942141684e-24,8.13089942141684e-20,1.0010683157560283,8.13958578937942e-24,6.093955808243331e-07
-25.375,2464598989958853.0,7.565789466101432e-07,7.375558361025999e-18,8.146966336704102e-24,8.146966336704102e-20,1.0010672642641425,8.155661302736438e-24,6.105997658309445e-07
-25.35,2464600436811890.5,7.58075452666656e-07,7.390147146250454e-18,8.163080959665407e-24,8.163080959665407e-20,1.0010662127722567,8.171784540845567e-24,6.118075264377728e-07
-25.325,2464601883664928.5,7.595764067319553e-07,7.4047792931737e-18,8.179243479515743e-24,8.179243479515742e-20,1.0010651612803707,8.187955692972848e-24,6.130188768261243e-07
-25.3,2464603330517966.5,7.610818264650149e-07,7.419454973945376e-18,8.19545408640984e-24,8.19545408640984e-20,1.001064109788485,8.204174949324267e-24,6.142338312477375e-07
-25.275,2464604777371004.0,7.625917296125995e-07,7.434174361570954e-18,8.211712971447773e-24,8.211712971447773e-20,1.0010630582965991,8.220442501051362e-24,6.154524040252029e-07
-25.25,2464606224224042.0,7.64106134009791e-07,7.448937629916877e-18,8.228020326680636e-24,8.228020326680635e-20,1.0010620068047131,8.236758540256888e-24,6.166746095523876e-07
-25.225,2464607671077079.5,7.656250575805138e-07,7.463744953715666e-18,8.244376345116184e-24,8.244376345116184e-20,1.0010609553128273,8.253123260000484e-24,6.179004622948593e-07
-25.2,2464609117930117.5,7.671485183380702e-07,7.478596508571158e-18,8.260781220724623e-24,8.260781220724623e-20,1.0010599038209416,8.26953685430443e-24,6.191299767903188e-07
-25.175,2464610564783155.5,7.686765343856743e-07,7.493492470963692e-18,8.277235148444327e-24,8.277235148444327e-20,1.0010588523290558,8.285999518159399e-24,6.203631676490299e-07
-25.15,2464612011636193.0,7.702091239169909e-07,7.508433018255379e-18,8.293738324187671e-24,8.293738324187671e-20,1.0010578008371698,8.302511447530265e-24,6.216000495542558e-07
-25.125,2464613458489231.0,7.717463052166814e-07,7.52341832869541e-18,8.31029094484689e-24,8.31029094484689e-20,1.001056749345284,8.319072839361977e-24,6.22840637262698e-07
-25.1,2464614905342269.0,7.732880966609481e-07,7.538448581425372e-18,8.32689320829995e-24,8.326893208299949e-20,1.0010556978533982,8.335683891585428e-24,6.24084945604937e-07
-25.075,2464616352195306.5,7.748345167180869e-07,7.553523956484634e-18,8.343545313416491e-24,8.343545313416491e-20,1.0010546463615122,8.352344803123398e-24,6.253329894858776e-07
-25.05,2464617799048344.5,7.763855839490407e-07,7.568644634815735e-18,8.360247460063795e-24,8.360247460063795e-20,1.0010535948696264,8.369055773896525e-24,6.265847838851954e-07
-25.025,2464619245901382.5,7.779413170079605e-07,7.583810798269861e-18,8.376999849112824e-24,8.376999849112823e-20,1.0010525433777406,8.385817004829341e-24,6.278403438577907e-07
-25.0,2464620692754420.0,7.795017346427653e-07,7.599022629612304e-18,8.393802682444246e-24,8.393802682444246e-20,1.0010514918858546,8.4026286978563e-24,6.290996845342385e-07
-24.975,2464622139607458.0,7.810668556957107e-07,7.614280312528002e-18,8.410656162954569e-24,8.410656162954569e-20,1.0010504403939688,8.41949105592792e-24,6.303628211212496e-07
-24.95,2464623586460495.5,7.826366991039592e-07,7.629584031627093e-18,8.427560494562261e-24,8.427560494562262e-20,1.001049388902083,8.436404283016888e-24,6.31629768902129e-07
-24.925,2464625033313533.5,7.84211283900154e-07,7.644933972450523e-18,8.444515882213955e-24,8.444515882213956e-20,1.001048337410197,8.453368584124283e-24,6.3290054323724e-07
-24.9,2464626480166571.5,7.857906292129989e-07,7.660330321475687e-18,8.461522531890672e-24,8.461522531890673e-20,1.0010472859183113,8.470384165285795e-24,6.34175159564472e-07
-24.875,2464627927019609.0,7.873747542678396e-07,7.6757732661221e-18,8.478580650614095e-24,8.478580650614094e-20,1.0010462344264255,8.487451233577992e-24,6.354536333997097e-07
-24.85,2464629373872647.0,7.889636783872535e-07,7.691262994757144e-18,8.495690446452905e-24,8.495690446452906e-20,1.0010451829345395,8.504569997124668e-24,6.367359803373085e-07
-24.825,2464630820725685.0,7.905574209916375e-07,7.706799696701805e-18,8.512852128529129e-24,8.512852128529129e-20,1.0010441314426537,8.521740665103187e-24,6.380222160505699e-07
-24.8,2464632267578722.5,7.921560015998058e-07,7.722383562236495e-18,8.530065907024561e-24,8.530065907024561e-20,1.001043079950768,8.538963447750907e-24,6.393123562922232e-07
-24.775,2464633714431760.5,7.937594398295886e-07,7.738014782606889e-18,8.547331993187222e-24,8.547331993187222e-20,1.001042028458882,8.556238556371635e-24,6.406064168949091e-07
-24.75,2464635161284798.0,7.95367755398435e-07,7.753693550029802e-18,8.564650599337837e-24,8.564650599337837e-20,1.0010409769669961,8.573566203342118e-24,6.419044137716658e-07
-24.725,2464636608137836.0,7.969809681240239e-07,7.769420057699149e-18,8.582021938876428e-24,8.582021938876428e-20,1.0010399254751103,8.590946602118622e-24,6.432063629164226e-07
-24.7,2464638054990874.0,7.985990979248744e-07,7.78519449979189e-18,8.599446226288884e-24,8.599446226288884e-20,1.0010388739832243,8.608379967243512e-24,6.445122804044921e-07
-24.675,2464639501843911.5,8.002221648209612e-07,7.80101707147403e-18,8.616923677153573e-24,8.616923677153574e-20,1.0010378224913385,8.625866514351871e-24,6.45822182393067e-07
-24.65,2464640948696949.5,8.018501889343401e-07,7.816887968906722e-18,8.634454508148101e-24,8.634454508148102e-20,1.0010367709994528,8.643406460178244e-24,6.47136085121725e-07
-24.625,2464642395549987.5,8.034831904897701e-07,7.832807389252325e-18,8.652038937055994e-24,8.652038937055993e-20,1.001035719507567,8.661000022563332e-24,6.484540049129309e-07
-24.6,2464643842403025.0,8.051211898153457e-07,7.84877553068057e-18,8.669677182773508e-24,8.669677182773508e-20,1.001034668015681,8.678647420460803e-24,6.497759581725464e-07
-24.575,2464645289256063.0,8.067642073431307e-07,7.864792592374744e-18,8.687369465316465e-24,8.687369465316465e-20,1.0010336165237952,8.69634887394413e-24,6.511019613903422e-07
-24.55,2464646736109100.5,8.084122636097972e-07,7.880858774537907e-18,8.70511600582712e-24,8.705116005827121e-20,1.0010325650319094,8.714104604213453e-24,6.524320311405137e-07
-24.525,2464648182962138.5,8.100653792572706e-07,7.896974278399195e-18,8.722917026581118e-24,8.722917026581118e-20,1.0010315135400234,8.731914833602538e-24,6.537661840822012e-07
-24.5,2464649629815176.5,8.117235750333772e-07,7.913139306220124e-18,8.740772750994458e-24,8.740772750994458e-20,1.0010304620481376,8.749779785585753e-24,6.551044369600126e-07
-24.475,2464651076668214.0,8.133868717924976e-07,7.929354061300957e-18,8.758683403630535e-24,8.758683403630536e-20,1.0010294105562518,8.7676996847851e-24,6.564468066045511e-07
-24.45,2464652523521252.0,8.150552904962258e-07,7.945618747987138e-18,8.776649210207235e-24,8.776649210207235e-20,1.0010283590643658,8.78567475697731e-24,6.577933099329464e-07
-24.425,2464653970374290.0,8.167288522140294e-07,7.961933571675722e-18,8.794670397604045e-24,8.794670397604045e-20,1.00102730757248,8.80370522910097e-24,6.591439639493885e-07
-24.4,2464655417227327.5,8.184075781239193e-07,7.978298738821906e-18,8.812747193869263e-24,8.812747193869263e-20,1.0010262560805943,8.821791329263712e-24,6.604987857456672e-07
-24.375,2464656864080365.5,8.200914895131207e-07,7.994714456945572e-18,8.83087982822723e-24,8.83087982822723e-20,1.0010252045887083,8.83993328674946e-24,6.618577925017148e-07
-24.35,2464658310933403.0,8.217806077787509e-07,8.011180934637886e-18,8.849068531085614e-24,8.849068531085614e-20,1.0010241530968225,8.85813133202572e-24,6.632210014861514e-07
-24.325,2464659757786441.0,8.234749544285019e-07,8.027698381567963e-18,8.867313534042776e-24,8.867313534042777e-20,1.0010231016049367,8.876385696750932e-24,6.645884300568376e-07
-24.3,2464661204639479.0,8.251745510813243e-07,8.044267008489532e-18,8.885615069895127e-24,8.885615069895128e-20,1.0010220501130507,8.894696613781839e-24,6.659600956614255e-07
-24.275,2464662651492516.5,8.268794194681247e-07,8.060887027247724e-18,8.903973372644636e-24,8.903973372644636e-20,1.001020998621165,8.913064317180994e-24,6.673360158379214e-07
-24.25,2464664098345554.5,8.285895814324567e-07,8.077558650785826e-18,8.922388677506276e-24,8.922388677506276e-20,1.001019947129279,8.93148904222421e-24,6.68716208215244e-07
-24.225,2464665545198592.5,8.303050589312284e-07,8.09428209315216e-18,8.94086122091564e-24,8.940861220915639e-20,1.001018895637393,8.949971025408168e-24,6.701006905137952e-07
-24.2,2464666992051630.0,8.320258740354059e-07,8.111057569506958e-18,8.959391240536512e-24,8.959391240536513e-20,1.0010178441455073,8.968510504458001e-24,6.714894805460275e-07
-24.175,2464668438904668.0,8.337520489307261e-07,8.127885296129297e-18,8.977978975268556e-24,8.977978975268556e-20,1.0010167926536215,8.987107718334978e-24,6.728825962170204e-07
-24.15,2464669885757705.5,8.35483605918417e-07,8.144765490424126e-18,8.996624665255051e-24,8.996624665255052e-20,1.0010157411617355,9.005762907244236e-24,6.742800555250598e-07
-24.125,2464671332610743.5,8.372205674159166e-07,8.161698370929278e-18,9.015328551890656e-24,9.015328551890656e-20,1.0010146896698497,9.02447631264256e-24,6.756818765622201e-07
-24.1,2464672779463781.5,8.389629559576042e-07,8.178684157322595e-18,9.034090877829264e-24,9.034090877829264e-20,1.001013638177964,9.043248177246227e-24,6.770880775149531e-07
-24.075,2464674226316819.0,8.407107941955327e-07,8.195723070429064e-18,9.0529118869919e-24,9.052911886991899e-20,1.0010125866860782,9.062078745038906e-24,6.7849867666468e-07
-24.05,2464675673169857.0,8.424641049001663e-07,8.212815332228017e-18,9.071791824574664e-24,9.071791824574663e-20,1.0010115351941922,9.080968261279606e-24,6.799136923883858e-07
-24.025,2464677120022895.0,8.442229109611263e-07,8.229961165860394e-18,9.090730937056757e-24,9.090730937056757e-20,1.0010104837023064,9.099916972510704e-24,6.813331431592221e-07
-24.0,2464678566875932.5,8.459872353879397e-07,8.247160795636045e-18,9.109729472208541e-24,9.109729472208542e-20,1.0010094322104206,9.118925126566006e-24,6.827570475471103e-07
-23.975,2464680013728970.5,8.477571013107957e-07,8.2644144470411e-18,9.128787679099696e-24,9.128787679099696e-20,1.0010083807185346,9.137992972578896e-24,6.841854242193533e-07
-23.95,2464681460582008.5,8.495325319813057e-07,8.281722346745385e-18,9.147905808107389e-24,9.147905808107389e-20,1.0010073292266488,9.157120760990526e-24,6.856182919412476e-07
-23.925,2464682907435046.0,8.513135507732684e-07,8.299084722609874e-18,9.167084110924522e-24,9.167084110924521e-20,1.001006277734763,9.176308743558045e-24,6.870556695767017e-07
-23.9,2464684354288084.0,8.531001811834446e-07,8.316501803694248e-18,9.186322840568077e-24,9.186322840568077e-20,1.001005226242877,9.195557173362957e-24,6.884975760888614e-07
-23.875,2464685801141121.5,8.548924468323319e-07,8.33397382026444e-18,9.205622251387447e-24,9.205622251387447e-20,1.0010041747509912,9.214866304819455e-24,6.899440305407342e-07
-23.85,2464687247994159.5,8.566903714649513e-07,8.351501003800308e-18,9.22498259907292e-24,9.224982599072921e-20,1.0010031232591055,9.234236393682894e-24,6.913950520958248e-07
-23.825,2464688694847197.5,8.584939789516338e-07,8.369083587003307e-18,9.244404140664138e-24,9.244404140664138e-20,1.0010020717672194,9.253667697058265e-24,6.9285066001877e-07
-23.8,2464690141700235.0,8.603032932888163e-07,8.38672180380424e-18,9.263887134558677e-24,9.263887134558677e-20,1.0010010202753337,9.273160473408773e-24,6.943108736759806e-07
-23.775,2464691588553273.0,8.621183385998445e-07,8.404415889371088e-18,9.283431840520684e-24,9.283431840520685e-20,1.0009999687834479,9.29271498256447e-24,6.9577571253629e-07
-23.75,2464693035406311.0,8.639391391357763e-07,8.422166080116842e-18,9.30303851968953e-24,9.303038519689531e-20,1.0009989172915619,9.312331485730914e-24,6.972451961716015e-07
-23.725,2464694482259348.5,8.657657192761983e-07,8.439972613707468e-18,9.32270743458861e-24,9.322707434588611e-20,1.000997865799676,9.332010245497972e-24,6.987193442575485e-07
-23.7,2464695929112386.5,8.675981035300427e-07,8.45783572906986e-18,9.34243884913413e-24,9.34243884913413e-20,1.0009968143077903,9.351751525848603e-24,7.00198176574153e-07
