weighted_orbit_id,physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,mu_id,mu_label,class_1,class_2,quadrature_weight_product,edge_multiplicity
1173,766,59,3,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1174,767,59,3,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1175,768,59,3,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1176,769,59,3,14,6,0,axis,axis,0.0022675736961451243,24
1177,769,59,3,14,6,0,axis,edge_midpoint,0.0018140589569160999,48
1178,769,59,3,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1179,769,59,3,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1180,770,59,3,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1181,771,59,3,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1182,772,59,3,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1183,773,59,3,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1184,774,59,3,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1185,775,59,3,14,12,1,axis,axis,0.0022675736961451243,6
1186,775,59,3,14,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1187,775,59,3,14,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1188,776,60,3,15,0,-1,axis,axis,0.0022675736961451243,6
1189,776,60,3,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1190,776,60,3,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1191,777,60,3,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1192,778,60,3,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1193,779,60,3,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1194,780,60,3,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1195,781,60,3,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1196,782,60,3,15,6,0,axis,axis,0.0022675736961451243,24
1197,782,60,3,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
1198,782,60,3,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1199,782,60,3,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1200,783,60,3,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1201,784,60,3,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1202,785,60,3,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1203,786,60,3,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1204,787,60,3,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1205,788,60,3,15,12,1,axis,axis,0.0022675736961451243,6
1206,788,60,3,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1207,788,60,3,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1208,789,61,3,16,0,-1,axis,axis,0.0022675736961451243,6
1209,789,61,3,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1210,789,61,3,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1211,790,61,3,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1212,791,61,3,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1213,792,61,3,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1214,793,61,3,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1215,794,61,3,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1216,795,61,3,16,6,0,axis,axis,0.0022675736961451243,24
1217,795,61,3,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
1218,795,61,3,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1219,795,61,3,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1220,796,61,3,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1221,797,61,3,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1222,798,61,3,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1223,799,61,3,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1224,800,61,3,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1225,801,61,3,16,12,1,axis,axis,0.0022675736961451243,6
1226,801,61,3,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1227,801,61,3,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1228,802,62,4,4,0,-1,axis,axis,0.0022675736961451243,3
1229,802,62,4,4,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
1230,802,62,4,4,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
1231,803,62,4,4,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
1232,804,62,4,4,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
1233,805,62,4,4,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
1234,806,62,4,4,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
1235,807,62,4,4,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
1236,808,62,4,4,6,0,axis,axis,0.0022675736961451243,12
1237,808,62,4,4,6,0,axis,edge_midpoint,0.0018140589569160999,24
1238,808,62,4,4,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
1239,808,62,4,4,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
1240,809,62,4,4,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
1241,810,62,4,4,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
1242,811,62,4,4,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
1243,812,62,4,4,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
1244,813,62,4,4,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
1245,814,63,4,5,0,-1,axis,axis,0.0022675736961451243,6
1246,814,63,4,5,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1247,814,63,4,5,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1248,815,63,4,5,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1249,816,63,4,5,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1250,817,63,4,5,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1251,818,63,4,5,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1252,819,63,4,5,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1253,820,63,4,5,6,0,axis,axis,0.0022675736961451243,24
1254,820,63,4,5,6,0,axis,edge_midpoint,0.0018140589569160999,48
1255,820,63,4,5,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1256,820,63,4,5,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1257,821,63,4,5,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1258,822,63,4,5,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1259,823,63,4,5,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1260,824,63,4,5,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1261,825,63,4,5,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1262,826,63,4,5,12,1,axis,axis,0.0022675736961451243,6
1263,826,63,4,5,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1264,826,63,4,5,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1265,827,64,4,6,0,-1,axis,axis,0.0022675736961451243,6
1266,827,64,4,6,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1267,827,64,4,6,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1268,828,64,4,6,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1269,829,64,4,6,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1270,830,64,4,6,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1271,831,64,4,6,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1272,832,64,4,6,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1273,833,64,4,6,6,0,axis,axis,0.0022675736961451243,24
1274,833,64,4,6,6,0,axis,edge_midpoint,0.0018140589569160999,48
1275,833,64,4,6,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1276,833,64,4,6,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1277,834,64,4,6,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1278,835,64,4,6,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1279,836,64,4,6,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1280,837,64,4,6,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1281,838,64,4,6,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1282,839,64,4,6,12,1,axis,axis,0.0022675736961451243,6
1283,839,64,4,6,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1284,839,64,4,6,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1285,840,65,4,7,0,-1,axis,axis,0.0022675736961451243,6
1286,840,65,4,7,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1287,840,65,4,7,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1288,841,65,4,7,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1289,842,65,4,7,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1290,843,65,4,7,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1291,844,65,4,7,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1292,845,65,4,7,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1293,846,65,4,7,6,0,axis,axis,0.0022675736961451243,24
1294,846,65,4,7,6,0,axis,edge_midpoint,0.0018140589569160999,48
1295,846,65,4,7,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1296,846,65,4,7,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1297,847,65,4,7,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1298,848,65,4,7,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1299,849,65,4,7,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1300,850,65,4,7,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1301,851,65,4,7,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1302,852,65,4,7,12,1,axis,axis,0.0022675736961451243,6
1303,852,65,4,7,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1304,852,65,4,7,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1305,853,66,4,8,0,-1,axis,axis,0.0022675736961451243,6
1306,853,66,4,8,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1307,853,66,4,8,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1308,854,66,4,8,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1309,855,66,4,8,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1310,856,66,4,8,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1311,857,66,4,8,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1312,858,66,4,8,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1313,859,66,4,8,6,0,axis,axis,0.0022675736961451243,24
1314,859,66,4,8,6,0,axis,edge_midpoint,0.0018140589569160999,48
1315,859,66,4,8,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1316,859,66,4,8,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1317,860,66,4,8,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
1318,861,66,4,8,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1319,862,66,4,8,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1320,863,66,4,8,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1321,864,66,4,8,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1322,865,66,4,8,12,1,axis,axis,0.0022675736961451243,6
1323,865,66,4,8,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1324,865,66,4,8,12,1,cube_corner,cube_corner,0.0010331632653061223,8
1325,866,67,4,9,0,-1,axis,axis,0.0022675736961451243,6
1326,866,67,4,9,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
1327,866,67,4,9,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
1328,867,67,4,9,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
1329,868,67,4,9,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
1330,869,67,4,9,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
1331,870,67,4,9,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
1332,871,67,4,9,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
1333,872,67,4,9,6,0,axis,axis,0.0022675736961451243,24
1334,872,67,4,9,6,0,axis,edge_midpoint,0.0018140589569160999,48
1335,872,67,4,9,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
1336,872,67,4,9,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
1337,873,67,4,9,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
