physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,x_i,x_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI_kg_m_per_s,DeltaE_SI_J,p_parallel_over_sigma_p,required_parallel_speed_over_c,log_dynamic_structure_factor,same_ray_frequency_change,log_dynamic_structure_factor_relative,recommended_active
1714,132,11,11,1.5,1.5,9,1/sqrt(3),0.5773502691896258,24,5.0114209097982904e-27,0.0,-0.0003009618839290301,4.99431514227482e-09,51.12697706638544,False,-0.41728434271584547,True
1715,132,11,11,1.5,1.5,10,1/sqrt(2),0.7071067811865475,24,4.171816916155621e-27,0.0,-0.0002505392983531548,4.157577016613614e-09,51.310344917681014,False,-0.23391649142027404,True
1716,132,11,11,1.5,1.5,11,sqrt(2/3),0.816496580927726,24,3.3021185631425594e-27,0.0,-0.00019830939001298288,3.290847254367514e-09,51.54413233031024,False,-0.000129078791047732,True
1717,133,11,12,1.5,2.0,0,-1,-1.0,26,1.0901546915031637e-26,1.9173899450406803e-23,0.35288417449125525,5.855940138075495e-06,50.28752828301138,False,-1.2567331260899053,True
1718,133,11,12,1.5,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389398933129625e-26,1.9173899450406803e-23,0.3703427173559594,6.145656110918777e-06,50.32933378422024,False,-1.2149276248810494,True
1719,133,11,12,1.5,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071716067539027e-26,1.9173899450406803e-23,0.38206285545895013,6.340146065703621e-06,50.35597948246108,False,-1.188281926640208,True
1720,133,11,12,1.5,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681378565158183e-27,1.9173899450406803e-23,0.39751483967523216,6.596564179991366e-06,50.389483272504755,False,-1.1547781365965335,True
1721,133,11,12,1.5,2.0,4,-1/2,-0.5,48,9.441016569019434e-27,1.9173899450406803e-23,0.40766454031362287,6.764993493783887e-06,50.41053775082016,False,-1.1337236582811272,True
1722,133,11,12,1.5,2.0,5,-1/3,-0.3333333333333333,24,8.901075783023123e-27,1.9173899450406803e-23,0.4324603608418982,7.1764679978400116e-06,50.4590134755103,False,-1.085247933590992,True
1723,133,11,12,1.5,2.0,6,0,0.0,192,7.708557749174819e-27,1.9173899450406803e-23,0.4995165244794034,8.289232209259631e-06,50.57160711446334,False,-0.9726542946379482,True
1724,133,11,12,1.5,2.0,7,1/3,0.3333333333333333,24,6.294011046193486e-27,1.9173899450406803e-23,0.6119692955663566,1.0155330899560131e-05,50.71184483825621,False,-0.8324165708450764,True
1725,133,11,12,1.5,2.0,8,1/2,0.5,48,5.450773457797237e-27,1.9173899450406803e-23,0.7067503908128585,1.1728176779613902e-05,50.793191026365825,False,-0.7510703827354632,True
1726,133,11,12,1.5,2.0,9,1/sqrt(3),0.5773502691896258,48,5.011450311319269e-27,1.9173899450406803e-23,0.7687619478870715,1.2757228214462088e-05,50.831473778528995,False,-0.7127876305722936,True
1727,133,11,12,1.5,2.0,10,1/sqrt(2),0.7071067811865475,48,4.171841391951821e-27,1.9173899450406803e-23,0.9235910450791908,1.5326541293169706e-05,50.88382887286876,False,-0.660432536232527,True
1728,133,11,12,1.5,2.0,11,sqrt(2/3),0.816496580927726,48,3.302137936702724e-27,1.9173899450406803e-23,1.1669608576347412,1.9365144202451695e-05,50.8632276613557,False,-0.6810337477455874,True
1729,133,11,12,1.5,2.0,12,1,1.0,26,6.395718852408288e-32,1.9173899450406803e-23,60260.94417820243,1.0000008707678876,-1815690634.2282212,True,-1815690685.7724826,False
1730,134,11,13,1.5,2.5,0,-1,-1.0,26,1.0901610872275852e-26,3.8347798901144907e-23,0.7064188914630674,1.1722675710173804e-05,50.10027221141935,False,-1.4439891976819368,True
1731,134,11,13,1.5,2.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389459885755956e-26,3.8347798901144907e-23,0.7413050157303565,1.2301593865552208e-05,50.12313821840356,False,-1.4211231906977275,True
1732,134,11,13,1.5,2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071775156417131e-26,3.8347798901144907e-23,0.7647260762427456,1.2690254900092858e-05,50.13655664258287,False,-1.407704766518421,True
1733,134,11,13,1.5,2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681435364047195e-27,3.8347798901144907e-23,0.7956064219807579,1.3202699121615622e-05,50.15199164023616,False,-1.3922697688651269,True
1734,134,11,13,1.5,2.5,4,-1/2,-0.5,48,9.441071957780157e-27,3.8347798901144907e-23,0.8158912694291193,1.353931623554217e-05,50.16078779096492,False,-1.383473618136371,True
1735,134,11,13,1.5,2.5,5,-1/3,-0.3333333333333333,24,8.901128004124126e-27,3.8347798901144907e-23,0.8654501938539751,1.4361722327166305e-05,50.17801657152602,False,-1.366244837575266,True
1736,134,11,13,1.5,2.5,6,0,0.0,192,7.708602974173895e-27,3.8347798901144907e-23,0.9994901186463917,1.658604926624808e-05,50.196869378102555,False,-1.3473920309987335,True
1737,134,11,13,1.5,2.5,7,1/3,0.3333333333333333,24,6.2940479725755536e-27,3.8347798901144907e-23,1.22430939188861,2.0316815056156556e-05,50.14962543719035,False,-1.3946359719109367,True
1738,134,11,13,1.5,2.5,8,1/2,0.5,48,5.450805437263593e-27,3.8347798901144907e-23,1.4138198302623441,2.3461648015177598e-05,50.04348996065921,False,-1.5007714484420802,True
1739,134,11,13,1.5,2.5,9,1/sqrt(3),0.5773502691896258,48,5.0114797134839864e-27,3.8347798901144907e-23,1.537815833544439,2.5519300993318036e-05,49.94452660885863,False,-1.5997348002426577,True
1740,134,11,13,1.5,2.5,10,1/sqrt(2),0.7071067811865475,48,4.171865868584928e-27,3.8347798901144907e-23,1.8474217889843585,3.0657060271023376e-05,49.603849581848735,False,-1.9404118272525537,True
1741,134,11,13,1.5,2.5,11,sqrt(2/3),0.816496580927726,48,3.302157311387971e-27,3.8347798901144907e-23,2.334106328577693,3.8733351972384516e-05,48.82009443912996,False,-2.7241669699713285,True
1742,134,11,13,1.5,2.5,12,1,1.0,26,1.279144630446954e-31,3.8347798901144907e-23,60260.90366545786,1.0000001984787223,-1815688193.5859509,True,-1815688245.1302123,False
1743,135,11,14,1.5,3.0,0,-1,-1.0,26,1.090167482952007e-26,5.752169835155171e-23,1.0599494602392798,1.7589342444996693e-05,49.78803374064369,False,-1.7562276684575977,True
1744,135,11,14,1.5,3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389520838418412e-26,5.752169835155171e-23,1.1122629614150885,1.84574593894313e-05,49.77933446714759,False,-1.7649269419536964,True
1745,135,11,14,1.5,3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071834245354711e-26,5.752169835155171e-23,1.1473848070384174,1.9040289225327042e-05,49.77070781394678,False,-1.7735535951545103,True
1746,135,11,14,1.5,3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681492163025493e-27,5.752169835155171e-23,1.193693333261187,1.9808756549864877e-05,49.75602867587266,False,-1.7882327332286252,True
1747,135,11,14,1.5,3.0,4,-1/2,-0.5,48,9.441127346649195e-27,5.752169835155171e-23,1.2241132085928168,2.031355949039504e-05,49.74439463222302,False,-1.7998667768782681,True
1748,135,11,14,1.5,3.0,5,-1/3,-0.3333333333333333,24,8.90118022537831e-27,5.752169835155171e-23,1.2984349463400495,2.1546892347650518e-05,49.70954606881256,False,-1.8347153402887315,True
1749,135,11,14,1.5,3.0,6,0,0.0,192,7.708648199438283e-27,5.752169835155171e-23,1.4994578462756405,2.4882768970914427e-05,49.57216684352076,False,-1.9720945655805266,True
1750,135,11,14,1.5,3.0,7,1/3,0.3333333333333333,24,6.294084899390881e-27,5.752169835155171e-23,1.8366423030723946,3.0478179978897232e-05,49.212458839081215,False,-2.3318025700200735,True
1751,135,11,14,1.5,3.0,8,1/2,0.5,48,5.450837417292772e-27,5.752169835155171e-23,2.1208809728825524,3.519498156892075e-05,48.793859299302135,False,-2.750402109799154,True
1752,135,11,14,1.5,3.0,9,1/sqrt(3),0.5773502691896258,48,5.011509116292431e-27,5.752169835155171e-23,2.3068606949240738,3.828122401870241e-05,48.466156377841855,False,-3.078105031259433,True
1753,135,11,14,1.5,3.0,10,1/sqrt(2),0.7071067811865475,48,4.171890346054928e-27,5.752169835155171e-23,2.7712416920200593,4.598739934995487e-05,47.470437090006364,False,-4.073824319094925,True
1754,135,11,14,1.5,3.0,11,sqrt(2/3),0.816496580927726,48,3.3021766871982785e-27,5.752169835155171e-23,3.5012381024466332,5.8101332446078856e-05,45.41478062306651,False,-6.129480786034776,True
1755,135,11,14,1.5,3.0,12,1,1.0,26,1.9187173756528864e-31,5.752169835155171e-23,60260.89016087819,0.9999999743768334,-1815687380.193333,True,-1815687431.7375944,False
1756,136,11,15,1.5,3.5,0,-1,-1.0,26,1.0901738786764287e-26,7.669559780228981e-23,1.4134758809051196,2.3455940343958453e-05,49.35081727010578,False,-2.1934441389955097,True
1757,136,11,15,1.5,3.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389581791116989e-26,7.669559780228981e-23,1.4832165544957139,2.461325268397585e-05,49.297927374319855,False,-2.246334034781434,True
1758,136,11,15,1.5,3.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071893334351766e-26,7.669559780228981e-23,1.5300390479314354,2.5390249042824502e-05,49.25843815082151,False,-2.285823258279777,True
1759,136,11,15,1.5,3.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681548962093077e-27,7.669559780228981e-23,1.5917755736014736,2.6414736466148904e-05,49.20159995770091,False,-2.3426614514003816,True
1760,136,11,15,1.5,3.5,4,-1/2,-0.5,48,9.441182735626546e-27,7.669559780228981e-23,1.6323303578890773,2.708772325974244e-05,49.161364140547,False,-2.382897268554288,True
1761,136,11,15,1.5,3.5,5,-1/3,-0.3333333333333333,24,8.901232446785672e-27,7.669559780228981e-23,1.7314146183821497,2.8731978060653866e-05,49.05360856659874,False,-2.4906528425025485,True
1762,136,11,15,1.5,3.5,6,0,0.0,192,7.708693424967987e-27,7.669559780228981e-23,1.9994197074360578,3.3179391324402165e-05,48.697508309818815,False,-2.8467530992824734,True
1763,136,11,15,1.5,3.5,7,1/3,0.3333333333333333,24,6.294121826639461e-27,7.669559780228981e-23,2.4489680291388862,4.063942566813356e-05,47.9003582429672,False,-3.6439031661340877,True
1764,136,11,15,1.5,3.5,8,1/2,0.5,48,5.45086939788476e-27,7.669559780228981e-23,2.8279338186249356,4.692817744003774e-05,47.04431664152864,False,-4.49994476757265,True
1765,136,11,15,1.5,3.5,9,1/sqrt(3),0.5773502691896258,48,5.0115385197445904e-27,7.669559780228981e-23,3.0758965319150473,5.104299728877441e-05,46.396383906043134,False,-5.1478775030581545,True
1766,136,11,15,1.5,3.5,10,1/sqrt(2),0.7071067811865475,48,4.1719148243618056e-27,7.669559780228981e-23,3.6950507538530895,6.131755852443484e-05,44.48362144360579,False,-7.060639965495497,True
1767,136,11,15,1.5,3.5,11,sqrt(2/3),0.816496580927726,48,3.302196064133627e-27,7.669559780228981e-23,4.668356178330103,7.746908560840951e-05,40.64733417629127,False,-10.896927232810022,True
1768,136,11,15,1.5,3.5,12,1,1.0,26,2.5582896908763753e-31,7.669559780228981e-23,60260.89353714761,1.0000000304043717,-1815687583.938021,True,-1815687635.4822824,False
1769,137,11,16,1.5,4.0,0,-1,-1.0,26,1.0901802744008502e-26,9.586949725269662e-23,1.766998153521376,2.932246940806785e-05,48.788627199098045,False,-2.755634210003244,True
1770,137,11,16,1.5,4.0,1,-sqrt(2/3),-0.816496580927726,48,1.038964274385169e-26,9.586949725269662e-23,1.85416579503215,3.076897375018016e-05,48.67892178365166,False,-2.8653396254496286,True
1771,137,11,16,1.5,4.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071952423408294e-26,9.586949725269662e-23,1.9126887989808197,3.174013435356465e-05,48.59975280733505,False,-2.9445086017662376,True
1772,137,11,16,1.5,4.0,3,-1/sqrt(3),-0.5773502691896258,48,9.68160576124994e-27,9.586949725269662e-23,1.9898531430590571,3.302063887142088e-05,48.48871106386155,False,-3.0555503452397375,True
1773,137,11,16,1.5,4.0,4,-1/2,-0.5,48,9.441238124712208e-27,9.586949725269662e-23,2.0405427173740467,3.386180754451609e-05,48.41170218174038,False,-3.1325592273609075,True
1774,137,11,16,1.5,4.0,5,-1/3,-0.3333333333333333,24,8.901284668346209e-27,9.586949725269662e-23,2.164389210032378,3.5916979467040954e-05,48.210210663958705,False,-3.3340507451425836,True
1775,137,11,16,1.5,4.0,6,0,0.0,192,7.708738650762995e-27,9.586949725269662e-23,2.4993757021619993,4.1475916327281406e-05,47.57290257594288,False,-3.971358833158412,True
1776,137,11,16,1.5,4.0,7,1/3,0.3333333333333333,24,6.294158754321284e-27,9.586949725269662e-23,3.0612865700669456,5.0800552123514756e-05,46.21333684780951,False,-5.330924561291781,True
1777,137,11,16,1.5,4.0,8,1/2,0.5,48,5.4509013790395476e-27,9.586949725269662e-23,3.53497836739209,5.8661235626912194e-05,44.79487958667629,False,-6.749381822425001,True
1778,137,11,16,1.5,4.0,9,1/sqrt(3),0.5773502691896258,48,5.011567923840453e-27,9.586949725269662e-23,3.8449233443532953,6.380462080081147e-05,43.73523001432817,False,-7.809031394773122,True
1779,137,11,16,1.5,4.0,10,1/sqrt(2),0.7071067811865475,48,4.171939303505545e-27,9.586949725269662e-23,4.618848974086429,7.664753778787494e-05,40.6434326900846,False,-10.900828719016687,True
1780,137,11,16,1.5,4.0,11,sqrt(2/3),0.816496580927726,48,3.302215442193998e-27,9.586949725269662e-23,5.835460555236047,9.68366114429138e-05,34.51780306609266,False,-17.026458343008628,True
1781,137,11,16,1.5,4.0,12,1,1.0,26,3.197862178092834e-31,9.586949725269662e-23,60260.89232164367,1.0000000102336788,-1815687510.913812,True,-1815687562.4580734,False
1782,138,12,12,2.0,2.0,0,-1,-1.0,13,1.0901610872275852e-26,0.0,-0.0006546984188788478,1.0864399784927772e-08,50.3497858222123,False,-1.1944755868889914,True
1783,138,12,12,2.0,2.0,1,-sqrt(2/3),-0.816496580927726,24,1.0389459885683706e-26,0.0,-0.0006239410890605693,1.0353996952376417e-08,50.39790458693277,False,-1.1463568221685208,True
1784,138,12,12,2.0,2.0,2,-1/sqrt(2),-0.7071067811865475,24,1.0071775156298176e-26,0.0,-0.0006048624691696686,1.0037396594314797e-08,50.428959445508184,False,-1.1153019635931045,True
1785,138,12,12,2.0,2.0,3,-1/sqrt(3),-0.5773502691896258,24,9.68143536386862e-27,0.0,-0.0005814205349524938,9.648389170860953e-09,50.468486260578196,False,-1.0757751485230926,True
1786,138,12,12,2.0,2.0,4,-1/2,-0.5,24,9.441071957563522e-27,0.0,-0.0005669854625665878,9.408846210617645e-09,50.493626912016936,False,-1.0506344970843529,True
1787,138,12,12,2.0,2.0,5,-1/3,-0.3333333333333333,12,8.901128003817758e-27,0.0,-0.0005345590205533675,8.870745278225448e-09,50.55251844770471,False,-0.9917429613965751,True
1788,138,12,12,2.0,2.0,6,0,0.0,96,7.708602973643249e-27,0.0,-0.0004629416916213441,7.682290761444096e-09,50.696359519649775,False,-0.8479018894515136,True
1789,138,12,12,2.0,2.0,7,1/3,0.3333333333333333,12,6.294047971709014e-27,0.0,-0.00037799030837772513,6.272564140411762e-09,50.89909210942302,False,-0.6451692996782654,True
1790,138,12,12,2.0,2.0,8,1/2,0.5,24,5.450805436137926e-27,0.0,-0.0003273492094394239,5.432199892463886e-09,51.0429331635085,False,-0.5013282455927879,True
1791,138,12,12,2.0,2.0,9,1/sqrt(3),0.5773502691896258,24,5.011479712196503e-27,0.0,-0.00030096541531880245,4.994373743959468e-09,51.12696533277543,False,-0.4172960763258615,True
1792,138,12,12,2.0,2.0,10,1/sqrt(2),0.7071067811865475,24,4.171865866911104e-27,0.0,-0.0002505422381005548,4.157625800282704e-09,51.310333184071325,False,-0.23392822502996324,True
1793,138,12,12,2.0,2.0,11,sqrt(2/3),0.816496580927726,24,3.302157309137796e-27,0.0,-0.00019831171691146756,3.290885868108845e-09,51.544120596700836,False,-0.0001408124004527167,True
1794,139,12,13,2.0,2.5,0,-1,-1.0,26,1.090167482952007e-26,1.9173899450738107e-23,0.35288001857726986,5.855871172717236e-06,50.287518016018915,False,-1.256743393082374,True
1795,139,12,13,2.0,2.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389520838273914e-26,1.9173899450738107e-23,0.37033835731474457,6.145583758169067e-06,50.32932366538014,False,-1.2149377437211513,True
1796,139,12,13,2.0,2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071834245116802e-26,1.9173899450738107e-23,0.38205835834775054,6.340071438344611e-06,50.355969467090006,False,-1.1882919420112827,True
1797,139,12,13,2.0,2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681492162668348e-27,1.9173899450738107e-23,0.3975101618089967,6.596486553091014e-06,50.38947339847495,False,-1.1547880106263406,True
1798,139,12,13,2.0,2.5,4,-1/2,-0.5,48,9.441127346215928e-27,1.9173899450738107e-23,0.40765974369508867,6.764913896247268e-06,50.410527972679844,False,-1.1337334364214442,True
1799,139,12,13,2.0,2.5,5,-1/3,-0.3333333333333333,24,8.90118022476558e-27,1.9173899450738107e-23,0.43245527404369366,7.176383584913806e-06,50.459003941795835,False,-1.0852574673054534,True
1800,139,12,13,2.0,2.5,6,0,0.0,192,7.708648198377002e-27,1.9173899450738107e-23,0.49951065256142635,8.28913476765512e-06,50.57159831402605,False,-0.9726630950752408,True
1801,139,12,13,2.0,2.5,7,1/3,0.3333333333333333,24,6.294084897657814e-27,1.9173899450738107e-23,0.6119621061825116,1.0155211595254442e-05,50.711837504372426,False,-0.8324239047288629,True
1802,139,12,13,2.0,2.5,8,1/2,0.5,48,5.450837415041451e-27,1.9173899450738107e-23,0.7067420905077841,1.1728039040114212e-05,50.79318515903512,False,-0.7510762500661698,True
1803,139,12,13,2.0,2.5,9,1/sqrt(3),0.5773502691896258,48,5.011509113717479e-27,1.9173899450738107e-23,0.7687529205913921,1.275707841090917e-05,50.83146898478955,False,-0.7127924243117363,True
1804,139,12,13,2.0,2.5,10,1/sqrt(2),0.7071067811865475,48,4.1718903427073e-27,1.9173899450738107e-23,0.9235802022867001,1.5326361362335893e-05,50.883827153575915,False,-0.6604342555253737,True
1805,139,12,13,2.0,2.5,11,sqrt(2/3),0.816496580927726,48,3.3021766826979546e-27,1.9173899450738107e-23,1.1669471604994437,1.936491690519621e-05,50.86323191174254,False,-0.6810294973587503,True
1806,139,12,13,2.0,2.5,12,1,1.0,26,6.395727452058361e-32,1.9173899450738107e-23,60260.863152802674,0.9999995261910407,-1815685751.5644135,True,-1815685803.108675,False
1807,140,12,14,2.0,3.0,0,-1,-1.0,26,1.0901738786764287e-26,3.8347798901144907e-23,0.7064105874021553,1.1722537908347827e-05,50.1002663440591,False,-1.4439950650421878,True
1808,140,12,14,2.0,3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389581790900244e-26,3.8347798901144907e-23,0.7412963030582899,1.2301449283024136e-05,50.12313294364184,False,-1.4211284654594465,True
1809,140,12,14,2.0,3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071893333994904e-26,3.8347798901144907e-23,0.7647170892096673,1.2690105764678098e-05,50.13655178168976,False,-1.4077096274115277,True
1810,140,12,14,2.0,3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681548961557357e-27,3.8347798901144907e-23,0.7955970731662664,1.32025439826154e-05,50.151987344698036,False,-1.392274064403253,True
1811,140,12,14,2.0,3.0,4,-1/2,-0.5,48,9.44118273497665e-27,3.8347798901144907e-23,0.8158816829430964,1.3539157152499224e-05,50.16078387897795,False,-1.3834775301233364,True
1812,140,12,14,2.0,3.0,5,-1/3,-0.3333333333333333,24,8.90123244586658e-27,3.8347798901144907e-23,0.8654400266340975,1.4361553607129315e-05,50.17801363722548,False,-1.3662477718758055,True
1813,140,12,14,2.0,3.0,6,0,0.0,192,7.70869342337607e-27,3.8347798901144907e-23,0.9994783803627749,1.6585854475177376e-05,50.19686937686087,False,-1.3473920322404211,True
1814,140,12,14,2.0,3.0,7,1/3,0.3333333333333333,24,6.294121824039874e-27,3.8347798901144907e-23,1.2242950177035363,2.0316576523591454e-05,50.149631302065565,False,-1.3946301070357237,True
1815,140,12,14,2.0,3.0,8,1/2,0.5,48,5.450869394507797e-27,3.8347798901144907e-23,1.4138032336634259,2.3461372602742623e-05,50.04350169165089,False,-1.5007597174504,True
1816,140,12,14,2.0,3.0,9,1/sqrt(3),0.5773502691896258,48,5.011538515882185e-27,3.8347798901144907e-23,1.5377977826696632,2.5519001447887072e-05,49.944542634145485,False,-1.5997187749558037,True
1817,140,12,14,2.0,3.0,10,1/sqrt(2),0.7071067811865475,48,4.171914819340392e-27,3.8347798901144907e-23,1.8474001065615964,3.065670046183123e-05,49.60387790472265,False,-1.9403835043786373,True
1818,140,12,14,2.0,3.0,11,sqrt(2/3),0.816496580927726,48,3.302196057383182e-27,3.8347798901144907e-23,2.3340789369150787,3.873289742115171e-05,48.8201466403366,False,-2.724114768764686,True
1819,140,12,14,2.0,3.0,12,1,1.0,26,1.2791450604293854e-31,3.8347798901144907e-23,60260.883408857815,0.9999998623303605,-1815686972.9051323,True,-1815687024.4493937,False
1820,141,12,15,2.0,3.5,0,-1,-1.0,26,1.0901802744008502e-26,5.752169835188301e-23,1.059937008141003,1.7589135808521117e-05,49.788035205758575,False,-1.7562262033427132,True
1821,141,12,15,2.0,3.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389642743562697e-26,5.752169835188301e-23,1.1122498962271326,1.845724257903261e-05,49.77933726558445,False,-1.7649241435168364,True
1822,141,12,15,2.0,3.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071952422932483e-26,5.752169835188301e-23,1.147371330202049,1.9040065583824447e-05,49.77071154357083,False,-1.7735498655304553,True
1823,141,12,15,2.0,3.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681605760535652e-27,5.752169835188301e-23,1.1936793136218096,1.9808523900812053e-05,49.75603367752202,False,-1.7882277315792692,True
1824,141,12,15,2.0,3.5,4,-1/2,-0.5,48,9.441238123845684e-27,5.752169835188301e-23,1.2240988323658166,2.0313320923945164e-05,49.74440049684661,False,-1.7998609122546796,True
1825,141,12,15,2.0,3.5,5,-1/3,-0.3333333333333333,24,8.901284667120759e-27,5.752169835188301e-23,1.2984196988326848,2.154663932272949e-05,49.70955413319029,False,-1.8347072759110006,True
1826,141,12,15,2.0,3.5,6,0,0.0,192,7.708738648640453e-27,5.752169835188301e-23,1.4994402417813297,2.488247683294878e-05,49.57218150716049,False,-1.972079901940802,True
1827,141,12,15,2.0,3.5,7,1/3,0.3333333333333333,24,6.294158750855188e-27,5.752169835188301e-23,1.8366207442758664,3.0477822221221924e-05,49.212486701244096,False,-2.3317747078571927,True
1828,141,12,15,2.0,3.5,8,1/2,0.5,48,5.450901374536958e-27,5.752169835188301e-23,2.120856080208928,3.5194568487186974e-05,48.79390035998774,False,-2.7503610491135504,True
1829,141,12,15,2.0,3.5,9,1/sqrt(3),0.5773502691896258,48,5.011567918690609e-27,5.752169835188301e-23,2.306833620708554,3.828077473534875e-05,48.46620710051655,False,-3.07805430858474,True
1830,141,12,15,2.0,3.5,10,1/sqrt(2),0.7071067811865475,48,4.171939296810365e-27,5.752169835188301e-23,2.771209170253363,4.598685966715603e-05,47.47051548175088,False,-4.073745927350409,True
1831,141,12,15,2.0,3.5,11,sqrt(2/3),0.816496580927726,48,3.302215433193455e-27,5.752169835188301e-23,3.50119701661849,5.810065064687243e-05,45.41491274008706,False,-6.129348669014227,True
1832,141,12,15,2.0,3.5,12,1,1.0,26,1.918717088997927e-31,5.752169835188301e-23,60260.89916415912,1.0000001237818734,-1815687922.7390964,True,-1815687974.2833579,False
1833,142,12,16,2.0,4.0,0,-1,-1.0,26,1.0901866701252718e-26,7.669559780228981e-23,1.413459280854601,2.3455664874245857e-05,49.350829000405426,False,-2.1934324086958625,True
1834,142,12,16,2.0,4.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389703696261274e-26,7.669559780228981e-23,1.4831991368811883,2.4612963647188763e-05,49.29794147492877,False,-2.2463199341725186,True
1835,142,12,16,2.0,4.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0072011511929534e-26,7.669559780228981e-23,1.530021081383915,2.5389950896763067e-05,49.25845390684577,False,-2.2858075022555155,True
1836,142,12,16,2.0,4.0,3,-1/sqrt(3),-0.5773502691896258,48,9.68166255960323e-27,7.669559780228981e-23,1.5917568832330635,2.6414426308634117e-05,49.20161797506455,False,-2.342643434036738,True
1837,142,12,16,2.0,4.0,4,-1/2,-0.5,48,9.441293512823031e-27,7.669559780228981e-23,1.6323111920193936,2.708740521151678e-05,49.16138369206065,False,-2.3828777170406354,True
1838,142,12,16,2.0,4.0,5,-1/3,-0.3333333333333333,24,8.901336888528114e-27,7.669559780228981e-23,1.7313942906915551,2.8731640732578898e-05,49.05363202871919,False,-2.490629380382096,True
1839,142,12,16,2.0,4.0,6,0,0.0,192,7.708783874170143e-27,7.669559780228981e-23,1.9993962368514429,3.317900184153939e-05,48.69754350375921,False,-2.846717905342075,True
1840,142,12,16,2.0,4.0,7,1/3,0.3333333333333333,24,6.294195678103749e-27,7.669559780228981e-23,2.448939285878356,4.0638948687794954e-05,47.90041690054662,False,-3.643844508554672,True
1841,142,12,16,2.0,4.0,8,1/2,0.5,48,5.450933355128923e-27,7.669559780228981e-23,2.8279006300468756,4.692762669183072e-05,47.0443987627466,False,-4.499862646354686,True
1842,142,12,16,2.0,4.0,9,1/sqrt(3),0.5773502691896258,48,5.0115973221427426e-27,7.669559780228981e-23,3.0758604345439866,5.10423982705714e-05,46.39648320383651,False,-5.147778205264778,True
1843,142,12,16,2.0,4.0,10,1/sqrt(2),0.7071067811865475,48,4.171963775117209e-27,7.669559780228981e-23,3.695007392964956,6.131683897172152e-05,44.48376993001453,False,-7.060491479086757,True
1844,142,12,16,2.0,4.0,11,sqrt(2/3),0.816496580927726,48,3.3022348101287566e-27,7.669559780228981e-23,4.668301398617578,7.746817656589493e-05,40.64757817266674,False,-10.896683236434548,True
1845,142,12,16,2.0,4.0,12,1,1.0,26,2.5582896908763753e-31,7.669559780228981e-23,60260.89353714761,1.0000000304043717,-1815687583.938021,True,-1815687635.4822824,False
1846,143,13,13,2.5,2.5,0,-1,-1.0,13,1.0901738786764287e-26,0.0,-0.0006547061008090058,1.0864527262798422e-08,50.34977408873599,False,-1.1944873203652975,True
1847,143,13,13,2.5,2.5,1,-sqrt(2/3),-0.816496580927726,24,1.0389581790827998e-26,0.0,-0.0006239484100983642,1.0354118441414959e-08,50.39789285345692,False,-1.146368555644365,True
1848,143,13,13,2.5,2.5,2,-1/sqrt(2),-0.7071067811865475,24,1.0071893333875953e-26,0.0,-0.0006048695663477117,1.0037514368510337e-08,50.428947712032624,False,-1.1153136970686646,True
1849,143,13,13,2.5,2.5,3,-1/sqrt(3),-0.5773502691896258,24,9.681548961378786e-27,0.0,-0.0005814273570736615,9.648502380622288e-09,50.468474527102956,False,-1.075786881998333,True
1850,143,13,13,2.5,2.5,4,-1/2,-0.5,24,9.441182734760018e-27,0.0,-0.0005669921153132546,9.408956609692047e-09,50.493615178541894,False,-1.0506462305593942,True
1851,143,13,13,2.5,2.5,5,-1/3,-0.3333333333333333,12,8.901232445560217e-27,0.0,-0.0005345652928230763,8.870849363470978e-09,50.55250671423009,False,-0.9917546948711973,True
1852,143,13,13,2.5,2.5,6,0,0.0,96,7.708693422845432e-27,0.0,-0.0004629471235662513,7.682380901910883e-09,50.696347786175984,False,-0.8479136229253044,True
1853,143,13,13,2.5,2.5,7,1/3,0.3333333333333333,12,6.294121823173345e-27,0.0,-0.00037799474354216977,6.272637739794697e-09,50.89908037595007,False,-0.6451810331512178,True
