physics_orbit_id,frequency_i,frequency_j,x_i,x_j,width_i,width_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI,DeltaE_SI,p_parallel_over_sigma,required_speed_over_c,active,background_lane,max_fractional_detuning
60,0,4,-9.25,-5.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010406591689261e-27,1.6297814532978303e-22,6.538095579246118,0.00010849649572491687,True,series_v0_8,0.00021707524976815896
61,0,4,-9.25,-5.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.170972545863468e-27,1.6297814532978303e-22,7.854038760098161,0.00013033392865397327,True,series_v0_8,0.00021707524976815896
62,0,4,-9.25,-5.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301450235377229e-27,1.6297814532978303e-22,9.922721201863073,0.00016466270115029659,True,series_v0_8,0.00021707524976815896
63,0,4,-9.25,-5.0,2.0,0.5,12,1,1.0,26,5.436365804941874e-31,1.6297814532978303e-22,60260.89118901643,0.9999999914382842,False,series_v0_8,0.00021707524976815896
64,0,5,-9.25,-4.5,2.0,0.5,0,-1,-1.0,26,1.0899340390106166e-26,1.8215204478052115e-22,3.3586446322512744,5.5735063608015205e-05,True,series_v0_8,0.00021707524976815896
65,0,5,-9.25,-4.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387296071003022e-26,1.8215204478052115e-22,3.5242728646428363,5.8483583049156294e-05,True,series_v0_8,0.00021707524976815896
66,0,5,-9.25,-4.5,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0069677506977152e-26,1.8215204478052115e-22,3.6354745089122815,6.0328919902349684e-05,True,series_v0_8,0.00021707524976815896
67,0,5,-9.25,-4.5,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679419012093145e-27,1.8215204478052115e-22,3.782098771056917,6.276207775972975e-05,True,series_v0_8,0.00021707524976815896
68,0,5,-9.25,-4.5,2.0,0.5,4,-1/2,-0.5,48,9.439105667214573e-27,1.8215204478052115e-22,3.878417718867881,6.436044355030843e-05,True,series_v0_8,0.00021707524976815896
69,0,5,-9.25,-4.5,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899274169803016e-27,1.8215204478052115e-22,4.113750008823711,6.826566770643368e-05,True,series_v0_8,0.00021707524976815896
70,0,5,-9.25,-4.5,2.0,0.5,6,0,0.0,192,7.706997512279664e-27,1.8215204478052115e-22,4.750303628013469,7.882896342244177e-05,True,series_v0_8,0.00021707524976815896
71,0,5,-9.25,-4.5,2.0,0.5,7,1/3,0.3333333333333333,24,6.2927371277725174e-27,1.8215204478052115e-22,5.818098952713393,9.654850414759432e-05,True,series_v0_8,0.00021707524976815896
72,0,5,-9.25,-4.5,2.0,0.5,8,1/2,0.5,48,5.449670220456242e-27,1.8215204478052115e-22,6.718271076279796,0.00011148641990187474,True,series_v0_8,0.00021707524976815896
73,0,5,-9.25,-4.5,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0104359986831125e-27,1.8215204478052115e-22,7.307275803300583,0.00012126066502762971,True,series_v0_8,0.00021707524976815896
74,0,5,-9.25,-4.5,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.170997028774809e-27,1.8215204478052115e-22,8.778021260906458,0.00014566696596334902,True,series_v0_8,0.00021707524976815896
75,0,5,-9.25,-4.5,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301469618502504e-27,1.8215204478052115e-22,11.09005837948797,0.00018403409019877547,True,series_v0_8,0.00021707524976815896
76,0,5,-9.25,-4.5,2.0,0.5,12,1,1.0,26,6.075938182732464e-31,1.8215204478052115e-22,60260.89188183623,1.0000000029352896,False,series_v0_8,0.00021707524976815896
77,0,6,-9.25,-4.0,2.0,0.5,0,-1,-1.0,26,1.0899404347350382e-26,2.0132594423125924e-22,3.712233282723266,6.160269418014842e-05,True,series_v0_8,0.00021707524976815896
78,0,6,-9.25,-4.0,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387357023936474e-26,2.0132594423125924e-22,3.895291754993349,6.464045991993148e-05,True,series_v0_8,0.00021707524976815896
79,0,6,-9.25,-4.0,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0069736596360918e-26,2.0132594423125924e-22,4.018196106564446,6.667999747229389e-05,True,series_v0_8,0.00021707524976815896
80,0,6,-9.25,-4.0,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679475811741258e-27,2.0132594423125924e-22,4.180251083697838,6.936922049154225e-05,True,series_v0_8,0.00021707524976815896
81,0,6,-9.25,-4.0,2.0,0.5,4,-1/2,-0.5,48,9.439161056896185e-27,2.0132594423125924e-22,4.286706724337889,7.11357997376854e-05,True,series_v0_8,0.00021707524976815896
82,0,6,-9.25,-4.0,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899326392206354e-27,2.0132594423125924e-22,4.546805895520238,7.545201816431999e-05,True,series_v0_8,0.00021707524976815896
83,0,6,-9.25,-4.0,2.0,0.5,6,0,0.0,192,7.707042739534446e-27,2.0132594423125924e-22,5.250353493143077,8.712704615872008e-05,True,series_v0_8,0.00021707524976815896
84,0,6,-9.25,-4.0,2.0,0.5,7,1/3,0.3333333333333333,24,6.29277405783814e-27,2.0132594423125924e-22,6.430532458413827,0.00010671153838709757,True,series_v0_8,0.00021707524976815896
85,0,6,-9.25,-4.0,2.0,0.5,8,1/2,0.5,48,5.449702204707677e-27,2.0132594423125924e-22,7.425448372018112,0.00012322168095975567,True,series_v0_8,0.00021707524976815896
86,0,6,-9.25,-4.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.01046540632077e-27,2.0132594423125924e-22,8.076446997503979,0.0001340246844843842,True,series_v0_8,0.00021707524976815896
87,0,6,-9.25,-4.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171021512523144e-27,2.0132594423125924e-22,9.70199291264956,0.00016099982323779848,True,series_v0_8,0.00021707524976815896
88,0,6,-9.25,-4.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.3014890027529776e-27,2.0132594423125924e-22,12.257381846003138,0.00020340525171809996,True,series_v0_8,0.00021707524976815896
89,0,6,-9.25,-4.0,2.0,0.5,12,1,1.0,26,6.715510630506925e-31,2.0132594423125924e-22,60260.89181469708,1.0000000018211483,False,series_v0_8,0.00021707524976815896
90,0,7,-9.25,-3.5,2.0,0.5,0,-1,-1.0,26,1.0899468304594599e-26,2.2049984368166603e-22,4.065817783526927,6.747025589056696e-05,True,series_v0_8,0.00021707524976815896
91,0,7,-9.25,-3.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387417976906051e-26,2.2049984368166603e-22,4.26630629107596,7.079726453376224e-05,True,series_v0_8,0.00021707524976815896
92,0,7,-9.25,-3.5,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0069795685804169e-26,2.2049984368166603e-22,4.400913212576758,7.303100050567342e-05,True,series_v0_8,0.00021707524976815896
93,0,7,-9.25,-3.5,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679532611478666e-27,2.2049984368166603e-22,4.57839872356165,7.597628568090595e-05,True,series_v0_8,0.00021707524976815896
94,0,7,-9.25,-3.5,2.0,0.5,4,-1/2,-0.5,48,9.439216446686123e-27,2.2049984368166603e-22,4.69499093803604,7.791107640795401e-05,True,series_v0_8,0.00021707524976815896
95,0,7,-9.25,-3.5,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899378614762885e-27,2.2049984368166603e-22,4.979856699696929,8.263828428027753e-05,True,series_v0_8,0.00021707524976815896
96,0,7,-9.25,-3.5,2.0,0.5,6,0,0.0,192,7.707087967054571e-27,2.2049984368166603e-22,5.750397489213136,9.542503150082811e-05,True,series_v0_8,0.00021707524976815896
97,0,7,-9.25,-3.5,2.0,0.5,7,1/3,0.3333333333333333,24,6.292810988337066e-27,2.2049984368166603e-22,7.042958775349492,0.00011687445333256836,True,series_v0_8,0.00021707524976815896
98,0,7,-9.25,-3.5,2.0,0.5,8,1/2,0.5,48,5.449734189521991e-27,2.2049984368166603e-22,8.13261736611894,0.00013495680425602616,True,series_v0_8,0.00021707524976815896
99,0,7,-9.25,-3.5,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010494814602218e-27,2.2049984368166603e-22,8.845609161705541,0.00014678855409267847,True,series_v0_8,0.00021707524976815896
100,0,7,-9.25,-3.5,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171045997108457e-27,2.2049984368166603e-22,10.625953714946363,0.00017633250047099745,True,series_v0_8,0.00021707524976815896
101,0,7,-9.25,-3.5,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301508388128627e-27,2.2049984368166603e-22,13.424691600436482,0.00022277618569213866,True,series_v0_8,0.00021707524976815896
102,0,7,-9.25,-3.5,2.0,0.5,12,1,1.0,26,7.355083055229044e-31,2.2049984368166603e-22,60260.89194801312,1.000000004033463,False,series_v0_8,0.00021707524976815896
103,0,8,-9.25,-3.0,2.0,0.5,0,-1,-1.0,26,1.0899532261838814e-26,2.3967374313240415e-22,4.41939813474753,7.333774874068589e-05,True,series_v0_8,0.00021707524976815896
104,0,8,-9.25,-3.0,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387478929911759e-26,2.3967374313240415e-22,4.637316472976272,7.695399689206912e-05,True,series_v0_8,0.00021707524976815896
105,0,8,-9.25,-3.0,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.00698547753069e-26,2.3967374313240415e-22,4.783625827034737,7.938192900390742e-05,True,series_v0_8,0.00021707524976815896
106,0,8,-9.25,-3.0,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679589411305366e-27,2.3967374313240415e-22,4.976541690733353,8.258327332923145e-05,True,series_v0_8,0.00021707524976815896
107,0,8,-9.25,-3.0,2.0,0.5,4,-1/2,-0.5,48,9.439271836584386e-27,2.3967374313240415e-22,5.103270360046743,8.468627356251496e-05,True,series_v0_8,0.00021707524976815896
108,0,8,-9.25,-3.0,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899430837472612e-27,2.3967374313240415e-22,5.412902421435859,8.98244660556683e-05,True,series_v0_8,0.00021707524976815896
109,0,8,-9.25,-3.0,2.0,0.5,6,0,0.0,192,7.707133194840035e-27,2.3967374313240415e-22,6.250435616292609,0.00010372291944991023,True,series_v0_8,0.00021707524976815896
110,0,8,-9.25,-3.0,2.0,0.5,7,1/3,0.3333333333333333,24,6.2928479192692896e-27,2.3967374313240415e-22,7.655377903541616,0.00012703724898435902,True,series_v0_8,0.00021707524976815896
111,0,8,-9.25,-3.0,2.0,0.5,8,1/2,0.5,48,5.4497661748991735e-27,2.3967374313240415e-22,8.839778058533788,0.0001466917897898815,True,series_v0_8,0.00021707524976815896
112,0,8,-9.25,-3.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0105242235274504e-27,2.3967374313240415e-22,9.61476229579438,0.00015955227385067234,True,series_v0_8,0.00021707524976815896
113,0,8,-9.25,-3.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171070482530734e-27,2.3967374313240415e-22,11.549903667463685,0.00019166499765741697,True,series_v0_8,0.00021707524976815896
114,0,8,-9.25,-3.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301527774629434e-27,2.3967374313240415e-22,14.591987641876486,0.00024214689210576545,True,series_v0_8,0.00021707524976815896
115,0,8,-9.25,-3.0,2.0,0.5,12,1,1.0,26,7.994655531228567e-31,2.3967374313240415e-22,60260.89167357032,0.9999999994792188,False,series_v0_8,0.00021707524976815896
116,0,9,-9.25,-2.5,2.0,0.5,0,-1,-1.0,26,1.0899596219083032e-26,2.5884764258281096e-22,4.772974336445897,7.920517273151451e-05,True,series_v0_8,0.00021707524976815896
117,0,9,-9.25,-2.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387539882953591e-26,2.5884764258281096e-22,5.008322300754242,8.31106569958471e-05,True,series_v0_8,0.00021707524976815896
118,0,9,-9.25,-2.5,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.006991386486911e-26,2.5884764258281096e-22,5.166333949997442,8.573278296797593e-05,True,series_v0_8,0.00021707524976815896
119,0,9,-9.25,-2.5,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679646211221359e-27,2.5884764258281096e-22,5.374679985270428,8.91901834374725e-05,True,series_v0_8,0.00021707524976815896
120,0,9,-9.25,-2.5,2.0,0.5,4,-1/2,-0.5,48,9.43932722659097e-27,2.5884764258281096e-22,5.51154499042619,9.146139120230071e-05,True,series_v0_8,0.00021707524976815896
121,0,9,-9.25,-2.5,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899483060335531e-27,2.5884764258281096e-22,5.845943060789176,9.701056349135764e-05,True,series_v0_8,0.00021707524976815896
122,0,9,-9.25,-2.5,2.0,0.5,6,0,0.0,192,7.707178422890832e-27,2.5884764258281096e-22,6.7504678744158975,0.00011202071000653733,True,series_v0_8,0.00021707524976815896
123,0,9,-9.25,-2.5,2.0,0.5,7,1/3,0.3333333333333333,24,6.292884850634802e-27,2.5884764258281096e-22,8.267789842969105,0.00013719992534211943,True,series_v0_8,0.00021707524976815896
124,0,9,-9.25,-2.5,2.0,0.5,8,1/2,0.5,48,5.4497981608392135e-27,2.5884764258281096e-22,9.546930449165291,0.000158426637559706,True,series_v0_8,0.00021707524976815896
125,0,9,-9.25,-2.5,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0105536330964506e-27,2.5884764258281096e-22,10.383906399606476,0.00017231584375564403,True,series_v0_8,0.00021707524976815896
126,0,9,-9.25,-2.5,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.17109496878996e-27,2.5884764258281096e-22,12.473842769804516,0.00020699731479046878,True,series_v0_8,0.00021707524976815896
127,0,9,-9.25,-2.5,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301547162255377e-27,2.5884764258281096e-22,15.759269969331045,0.00026151737094251684,True,series_v0_8,0.00021707524976815896
128,0,9,-9.25,-2.5,2.0,0.5,12,1,1.0,26,8.634227983409422e-31,2.5884764258281096e-22,60260.891605945704,0.9999999983570215,False,series_v0_8,0.00021707524976815896
129,0,10,-9.25,-2.0,2.0,0.5,0,-1,-1.0,26,1.0899660176327248e-26,2.780215420335491e-22,5.126546388707301,8.50725278644679e-05,True,series_v0_8,0.00021707524976815896
130,0,10,-9.25,-2.0,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387600836031551e-26,2.780215420335491e-22,5.379323774495467,8.926724484651664e-05,True,series_v0_8,0.00021707524976815896
131,0,10,-9.25,-2.0,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.00699729544908e-26,2.780215420335491e-22,5.549037581550386,9.208356239929802e-05,True,series_v0_8,0.00021707524976815896
132,0,10,-9.25,-2.0,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679703011226642e-27,2.780215420335491e-22,5.7728136072578735,9.579701600703969e-05,True,series_v0_8,0.00021707524976815896
133,0,10,-9.25,-2.0,2.0,0.5,4,-1/2,-0.5,48,9.439382616705874e-27,2.780215420335491e-22,5.919814829258783,9.823642932871192e-05,True,series_v0_8,0.00021707524976815896
134,0,10,-9.25,-2.0,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899535283351636e-27,2.780215420335491e-22,6.278978617838955,0.00010419657658870758,True,series_v0_8,0.00021707524976815896
135,0,10,-9.25,-2.0,2.0,0.5,6,0,0.0,192,7.70722365120696e-27,2.780215420335491e-22,7.25049426365196,0.00012031840317185377,True,series_v0_8,0.00021707524976815896
136,0,10,-9.25,-2.0,2.0,0.5,7,1/3,0.3333333333333333,24,6.292921782433594e-27,2.780215420335491e-22,8.880194593653204,0.00014736248240620225,True,series_v0_8,0.00021707524976815896
137,0,10,-9.25,-2.0,2.0,0.5,8,1/2,0.5,48,5.4498301473421026e-27,2.780215420335491e-22,10.254074537964973,0.00017016134756469518,True,series_v0_8,0.00021707524976815896
138,0,10,-9.25,-2.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.01058304330921e-27,2.780215420335491e-22,11.153041473030978,0.00018507926380575396,True,series_v0_8,0.00021707524976815896
139,0,10,-9.25,-2.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171119455886119e-27,2.780215420335491e-22,13.397771021635755,0.0002223294518646252,True,series_v0_8,0.00021707524976815896
140,0,10,-9.25,-2.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301566551006438e-27,2.780215420335491e-22,16.92653858188881,0.0002808876221872694,True,series_v0_8,0.00021707524976815896
141,0,10,-9.25,-2.0,2.0,0.5,12,1,1.0,26,9.273800416699603e-31,2.780215420335491e-22,60260.891670470955,0.9999999994277864,False,series_v0_8,0.00021707524976815896
142,0,11,-9.25,-1.5,2.0,0.5,0,-1,-1.0,26,1.0899724133571464e-26,2.971954414839559e-22,5.480114291592563,9.093981414055532e-05,True,series_v0_8,0.00021707524976815896
143,0,11,-9.25,-1.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038766178914563e-26,2.971954414839559e-22,5.750320894259908,9.542376044507269e-05,True,series_v0_8,0.00021707524976815896
144,0,11,-9.25,-1.5,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070032044171967e-26,2.971954414839559e-22,5.931736721752627,9.843426729885373e-05,True,series_v0_8,0.00021707524976815896
145,0,11,-9.25,-1.5,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.67975981132121e-27,2.971954414839559e-22,6.17094255675317,0.00010240377103888687,True,series_v0_8,0.00021707524976815896
146,0,11,-9.25,-1.5,2.0,0.5,4,-1/2,-0.5,48,9.439438006929096e-27,2.971954414839559e-22,6.328079876600712,0.00010501138794268098,True,series_v0_8,0.00021707524976815896
147,0,11,-9.25,-1.5,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899587506520926e-27,2.971954414839559e-22,6.712009092637342,0.00011138250534858347,True,series_v0_8,0.00021707524976815896
148,0,11,-9.25,-1.5,2.0,0.5,6,0,0.0,192,7.70726887978841e-27,2.971954414839559e-22,7.750514784035206,0.00012861599894643054,True,series_v0_8,0.00021707524976815896
149,0,11,-9.25,-1.5,2.0,0.5,7,1/3,0.3333333333333333,24,6.29295871466566e-27,2.971954414839559e-22,9.492592155572833,0.00015752492017625757,True,series_v0_8,0.00021707524976815896
150,0,11,-9.25,-1.5,2.0,0.5,8,1/2,0.5,48,5.44986213440783e-27,2.971954414839559e-22,10.9612103248355,0.00018189591980323383,True,series_v0_8,0.00021707524976815896
151,0,11,-9.25,-1.5,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010612454165717e-27,2.971954414839559e-22,11.922167515903892,0.00019784253399828078,True,series_v0_8,0.00021707524976815896
152,0,11,-9.25,-1.5,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171143943819199e-27,2.971954414839559e-22,14.32168842256045,0.00023766140887329914,True,series_v0_8,0.00021707524976815896
153,0,11,-9.25,-1.5,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301585940882596e-27,2.971954414839559e-22,18.093793478557817,0.00030025764582356196,True,series_v0_8,0.00021707524976815896
154,0,11,-9.25,-1.5,2.0,0.5,12,1,1.0,26,9.913372890236975e-31,2.971954414839559e-22,60260.891481950195,0.9999999962993766,False,series_v0_8,0.00021707524976815896
155,0,12,-9.25,-1.0,2.0,0.5,0,-1,-1.0,26,1.089978809081568e-26,3.1636934093469396e-22,5.833678045186942,9.680703156119165e-05,True,series_v0_8,0.00021707524976815896
156,0,12,-9.25,-1.0,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387722742295837e-26,3.1636934093469396e-22,6.121313660133153,0.00010158020379293558,True,series_v0_8,0.00021707524976815896
157,0,12,-9.25,-1.0,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070091133912612e-26,3.1636934093469396e-22,6.31443137068967,0.00010478489766806197,True,series_v0_8,0.00021707524976815896
158,0,12,-9.25,-1.0,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679816611505069e-27,3.1636934093469396e-22,6.569066833841309,0.00010901044853442442,True,series_v0_8,0.00021707524976815896
159,0,12,-9.25,-1.0,2.0,0.5,4,-1/2,-0.5,48,9.439493397260637e-27,3.1636934093469396e-22,6.736340132536375,0.00011178626704560848,True,series_v0_8,0.00021707524976815896
160,0,12,-9.25,-1.0,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899639729843398e-27,3.1636934093469396e-22,7.145034485266407,0.00011856834977234716,True,series_v0_8,0.00021707524976815896
161,0,12,-9.25,-1.0,2.0,0.5,6,0,0.0,192,7.707314108635184e-27,3.1636934093469396e-22,8.250529435634592,0.0001369134973314119,True,series_v0_8,0.00021707524976815896
162,0,12,-9.25,-1.0,2.0,0.5,7,1/3,0.3333333333333333,24,6.2929956473309915e-27,3.1636934093469396e-22,10.104982528749238,0.000167687238652638,True,series_v0_8,0.00021707524976815896
163,0,12,-9.25,-1.0,2.0,0.5,8,1/2,0.5,48,5.449894122036386e-27,3.1636934093469396e-22,11.668337809728413,0.00019363035427451784,True,series_v0_8,0.00021707524976815896
164,0,12,-9.25,-1.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0106418656659596e-27,3.1636934093469396e-22,12.6912845281144,0.0002106056543313855,True,series_v0_8,0.00021707524976815896
165,0,12,-9.25,-1.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171168432589182e-27,3.1636934093469396e-22,15.245594972245565,0.0002529931858109639,True,series_v0_8,0.00021707524976815896
166,0,12,-9.25,-1.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.3016053318838306e-27,3.1636934093469396e-22,19.261034658426876,0.00031962744183627374,True,series_v0_8,0.00021707524976815896
167,0,12,-9.25,-1.0,2.0,0.5,12,1,1.0,26,1.0552945292465704e-30,3.1636934093469396e-22,60260.89172353955,1.0000000003084337,False,series_v0_8,0.00021707524976815896
168,0,13,-9.25,-0.5,2.0,0.5,0,-1,-1.0,26,1.0899852048059898e-26,3.355432403851008e-22,6.187237649551265,0.00010267418012738623,True,series_v0_8,0.00021707524976815896
169,0,13,-9.25,-0.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387783695482167e-26,3.355432403851008e-22,6.49230207217516,0.0001077365748911003,True,series_v0_8,0.00021707524976815896
170,0,13,-9.25,-0.5,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070150223712733e-26,3.355432403851008e-22,6.697121528420577,0.00011113545350790282,True,series_v0_8,0.00021707524976815896
171,0,13,-9.25,-0.5,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.67987341177821e-27,3.355432403851008e-22,6.9671864385797715,0.0001156170484946062,True,series_v0_8,0.00021707524976815896
172,0,13,-9.25,-0.5,2.0,0.5,4,-1/2,-0.5,48,9.43954878770049e-27,3.355432403851008e-22,7.144595597121965,0.00011856106663842689,True,series_v0_8,0.00021707524976815896
173,0,13,-9.25,-0.5,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.89969195331905e-27,3.355432403851008e-22,7.578054795778301,0.0001257541098608641,True,series_v0_8,0.00021707524976815896
174,0,13,-9.25,-0.5,2.0,0.5,6,0,0.0,192,7.70735933774727e-27,3.355432403851008e-22,8.750538218484536,0.00014521089832736906,True,series_v0_8,0.00021707524976815896
175,0,13,-9.25,-0.5,2.0,0.5,7,1/3,0.3333333333333333,24,6.2930325804295826e-27,3.355432403851008e-22,10.717365713161353,0.000177849437834994,True,series_v0_8,0.00021707524976815896
176,0,13,-9.25,-0.5,2.0,0.5,8,1/2,0.5,48,5.449926110227761e-27,3.355432403851008e-22,12.37545699254641,0.00020536465097693247,True,series_v0_8,0.00021707524976815896
177,0,13,-9.25,-0.5,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0106712778099274e-27,3.355432403851008e-22,13.46039250949855,0.00022336862480234747,True,series_v0_8,0.00021707524976815896
178,0,13,-9.25,-0.5,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171192922196057e-27,3.355432403851008e-22,16.169490670294234,0.00026832478267103385,True,series_v0_8,0.00021707524976815896
179,0,13,-9.25,-0.5,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301624724010125e-27,3.355432403851008e-22,20.42826212050418,0.0003389970102089463,True,series_v0_8,0.00021707524976815896
180,0,13,-9.25,-0.5,2.0,0.5,12,1,1.0,26,1.1192517783032673e-30,3.355432403851008e-22,60260.89146184273,0.9999999959657031,False,series_v0_8,0.00021707524976815896
181,0,14,-9.25,0.0,2.0,0.5,0,-1,-1.0,26,1.0899916005304115e-26,3.547171398358389e-22,6.540793104770785,0.00010854125984055383,True,series_v0_8,0.00021707524976815896
182,0,14,-9.25,0.0,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038784464870462e-26,3.547171398358389e-22,6.863286130471517,0.00011389287374098711,True,series_v0_8,0.00021707524976815896
183,0,14,-9.25,0.0,2.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070209313572328e-26,3.547171398358389e-22,7.07980719503085,0.00011748593481979516,True,series_v0_8,0.00021707524976815896
184,0,14,-9.25,0.0,2.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.679930212140635e-27,3.547171398358389e-22,7.3653013710535475,0.00012222357092084264,True,series_v0_8,0.00021707524976815896
185,0,14,-9.25,0.0,2.0,0.5,4,-1/2,-0.5,48,9.439604178248656e-27,3.547171398358389e-22,7.552846270441881,0.00012533578672253677,True,series_v0_8,0.00021707524976815896
186,0,14,-9.25,0.0,2.0,0.5,5,-1/3,-0.3333333333333333,24,8.899744176947882e-27,3.547171398358389e-22,8.011070024255094,0.0001329397856154962,True,series_v0_8,0.00021707524976815896
187,0,14,-9.25,0.0,2.0,0.5,6,0,0.0,192,7.707404567124668e-27,3.547171398358389e-22,9.250541132653998,0.00015350820193544635,True,series_v0_8,0.00021707524976815896
188,0,14,-9.25,0.0,2.0,0.5,7,1/3,0.3333333333333333,24,6.293069513961422e-27,3.547171398358389e-22,11.329741708830449,0.00018801151772367844,True,series_v0_8,0.00021707524976815896
189,0,14,-9.25,0.0,2.0,0.5,8,1/2,0.5,48,5.4499580989819434e-27,3.547171398358389e-22,13.082567873241063,0.00021709880990967412,True,series_v0_8,0.00021707524976815896
190,0,14,-9.25,0.0,2.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010700690597607e-27,3.547171398358389e-22,14.229491459945564,0.00023613144540932826,True,series_v0_8,0.00021707524976815896
191,0,14,-9.25,0.0,2.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1712174126398044e-27,3.547171398358389e-22,17.09337551637349,0.0002836561994479834,True,series_v0_8,0.00021707524976815896
192,0,14,-9.25,0.0,2.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.301644117261453e-27,3.547171398358389e-22,21.59547586387872,0.0003583663509264618,True,series_v0_8,0.00021707524976815896
193,0,14,-9.25,0.0,2.0,0.5,12,1,1.0,26,1.1832090161674419e-30,3.547171398358389e-22,60260.89179852901,1.000000001552847,False,series_v0_8,0.00021707524976815896
194,0,15,-9.25,0.5,2.0,0.5,0,-1,-1.0,26,1.089997996254833e-26,3.73891039286577e-22,6.894344410912434,0.00011440827070180515,True,series_v0_8,0.00021707524976815896
195,0,15,-9.25,0.5,2.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0387905601963195e-26,3.73891039286577e-22,7.234265835088587,0.00012004910034369732,True,series_v0_8,0.00021707524976815896
