physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,q_dimensionless,delta_dimensionless,log_S_MJ_over_S_MB,S_MJ_over_S_MB,delta_even_residual,full_mean_amp2,amplitude_quad_change
1432,8,10,0.0,1.0,0.816496580927726,6.581540058254853e-09,2.5495574129415405e-13,-3.58289753421559e-09,0.9999999964171025,-3.552713678800501e-15,128817648452.15454,9.831568169464727e-15
1434,8,11,0.0,1.5,-1.0,2.1728162180502314e-08,3.824336119423324e-13,-6.470202151831472e-10,0.9999999993529798,-3.552713678800501e-15,139611369.99109417,4.909724866683261e-15
1435,8,11,0.0,1.5,-0.816496580927726,2.0707386459884156e-08,3.824336119423324e-13,-6.747598035872215e-10,0.9999999993252402,0.0,1357139147.6567702,2.2486697976173998e-14
1436,8,11,0.0,1.5,-0.7071067811865475,2.0074204318185383e-08,3.824336119423324e-13,-6.957137088647869e-10,0.9999999993042863,-3.552713678800501e-15,9272759422.512869,5.9651186697748856e-15
1437,8,11,0.0,1.5,-0.5773502691896258,1.9296212293716113e-08,3.824336119423324e-13,-7.264375767590536e-10,0.9999999992735624,3.552713678800501e-15,24719257819.605247,4.012342507613114e-15
1438,8,11,0.0,1.5,-0.5,1.881714042683484e-08,3.824336119423324e-13,-7.486669062473084e-10,0.9999999992513331,0.0,34216567899.43098,9.364895136599274e-15
1439,8,11,0.0,1.5,-0.3333333333333333,1.774097013159725e-08,3.824336119423324e-13,-8.103810955617519e-10,0.9999999991896189,0.0,51889707484.3706,1.4997159936233914e-14
1440,8,11,0.0,1.5,0.0,1.5364130822934085e-08,3.824336119423324e-13,-1.0390870386345341e-09,0.999999998960913,-3.552713678800501e-15,74274205256.13048,1.972210601175156e-14
1441,8,11,0.0,1.5,0.3333333333333333,1.2544760287795086e-08,3.824336119423324e-13,-1.6925199020079162e-09,0.9999999983074801,3.552713678800501e-15,85196528804.23051,5.1939308915896464e-15
1442,8,11,0.0,1.5,0.5,1.0864081095299516e-08,3.824336119423324e-13,-2.6073365688716876e-09,0.9999999973926634,0.0,88217711259.55753,6.399794182501349e-15
1443,8,11,0.0,1.5,0.5773502691896258,9.98845448526976e-09,3.824336119423324e-13,-3.442728768732195e-09,0.9999999965572712,0.0,89251143699.91699,4.2741158348075575e-15
1444,8,11,0.0,1.5,0.7071067811865475,8.315007689726678e-09,3.824336119423324e-13,-6.609962355241805e-09,0.9999999933900376,0.0,90575015112.20596,1.6846576336307692e-16
1445,8,11,0.0,1.5,0.816496580927726,6.581578677602559e-09,3.824336119423324e-13,-1.6040427652797007e-08,0.9999999839595725,3.552713678800501e-15,91367808098.7231,4.008095905116914e-15
1447,8,12,0.0,2.0,-1.0,2.1728289658372962e-08,5.099114825883081e-13,-9.293614766647806e-10,0.9999999990706385,0.0,78555754.1222959,5.121602570418148e-15
1448,8,12,0.0,2.0,-0.816496580927726,2.070750794917471e-08,5.099114825883081e-13,-1.017024686689183e-09,0.9999999989829753,0.0,103187306.67354973,2.021724022450354e-15
1449,8,12,0.0,2.0,-0.7071067811865475,2.007432209279585e-08,5.099114825883081e-13,-1.0832508223757031e-09,0.9999999989167492,-3.552713678800501e-15,564662909.4224191,1.0555792452590674e-14
1450,8,12,0.0,2.0,-0.5773502691896258,1.9296325504100333e-08,5.099114825883081e-13,-1.1803571453583572e-09,0.9999999988196429,0.0,3215981133.015937,1.6161553222608118e-14
1451,8,12,0.0,2.0,-0.5,1.8817250826664888e-08,5.099114825883081e-13,-1.2506049529292795e-09,0.999999998749395,3.552713678800501e-15,6041207468.47792,8.998107798613991e-15
1452,8,12,0.0,2.0,-0.3333333333333333,1.7741074217911425e-08,5.099114825883081e-13,-1.4456453811817482e-09,0.9999999985543546,3.552713678800501e-15,14052771315.4679,5.836285909005181e-15
1453,8,12,0.0,2.0,0.0,1.536422096525182e-08,5.099114825883081e-13,-2.16844497913371e-09,0.999999997831555,0.0,31030931661.190395,6.761264917861845e-15
1454,8,12,0.0,2.0,0.3333333333333333,1.25448338902006e-08,5.099114825883081e-13,-4.233584149915259e-09,0.9999999957664159,0.0,44255887460.54328,6.8957103509014946e-15
1455,8,12,0.0,2.0,0.5,1.0864144838161291e-08,5.099114825883081e-13,-7.124778989009428e-09,0.999999992875221,-3.552713678800501e-15,49281543959.706085,1.1765743071058971e-14
1456,8,12,0.0,2.0,0.5773502691896258,9.988513091445293e-09,5.099114825883081e-13,-9.76497815941002e-09,0.9999999902350218,0.0,51302629298.62169,7.881816501110863e-15
1457,8,12,0.0,2.0,0.7071067811865475,8.31505647923425e-09,5.099114825883081e-13,-1.977475605485779e-08,0.9999999802252442,-3.552713678800501e-15,54303048596.184906,4.2148984606654336e-15
1458,8,12,0.0,2.0,0.816496580927726,6.581617299192745e-09,5.099114825883081e-13,-4.957897914437126e-08,0.9999999504210221,7.105427357601002e-15,56497744529.77877,2.5252278462050252e-14
1460,8,13,0.0,2.5,-1.0,2.1728417136243607e-08,6.373893532364865e-13,-1.5246790496803442e-09,0.999999998475321,0.0,50285057.9296628,5.037674226203459e-15
1461,8,13,0.0,2.5,-0.816496580927726,2.070762943853726e-08,6.373893532364865e-13,-1.7386980744049652e-09,0.9999999982613019,-3.552713678800501e-15,55575689.46074415,4.826227152408347e-15
1462,8,13,0.0,2.5,-0.7071067811865475,2.0074439867524864e-08,6.373893532364865e-13,-1.9003714157861396e-09,0.9999999980996286,0.0,69867723.9558012,3.19915127118086e-15
1463,8,13,0.0,2.5,-0.5773502691896258,1.9296438714662516e-08,6.373893532364865e-13,-2.137443999572497e-09,0.999999997862556,0.0,283377812.5828767,9.25479784819138e-15
1464,8,13,0.0,2.5,-0.5,1.8817361226710828e-08,6.373893532364865e-13,-2.3089476997029124e-09,0.9999999976910523,-3.552713678800501e-15,695499385.3802125,3.599420981799806e-15
1465,8,13,0.0,2.5,-0.3333333333333333,1.774117830453091e-08,6.373893532364865e-13,-2.785110808645186e-09,0.9999999972148892,0.0,2656818025.417547,1.1845467826672174e-14
1466,8,13,0.0,2.5,0.0,1.5364311108098372e-08,6.373893532364865e-13,-4.549715271195964e-09,0.9999999954502847,0.0,10126046706.891762,8.664589414708182e-15
1467,8,13,0.0,2.5,0.3333333333333333,1.2544907493469682e-08,6.373893532364865e-13,-9.591438754341652e-09,0.9999999904085612,3.552713678800501e-15,19080791483.4322,2.7989280090986837e-15
1468,8,13,0.0,2.5,0.5,1.0864208582144864e-08,6.373893532364865e-13,-1.6649856604544766e-08,0.9999999833501435,0.0,23324074418.92205,6.051421217967805e-15
1469,8,13,0.0,2.5,0.5773502691896258,9.988571698903883e-09,6.373893532364865e-13,-2.3095505952142048e-08,0.9999999769044943,3.552713678800501e-15,25186483853.40892,5.3010338828539656e-15
1470,8,13,0.0,2.5,0.7071067811865475,8.31510527040989e-09,6.373893532364865e-13,-4.753286475533969e-08,0.9999999524671364,3.552713678800501e-15,28140589676.69348,2.846729350681388e-15
1471,8,13,0.0,2.5,0.816496580927726,6.581655923025373e-09,6.373893532364865e-13,-1.2029539320224103e-07,0.999999879704614,0.0,30464045086.387897,1.6904653646586248e-14
1473,8,14,0.0,3.0,-1.0,2.1728544614114255e-08,7.648672238824622e-13,-2.607187354897178e-09,0.9999999973928126,0.0,34924532.16506507,5.120009438667271e-15
1474,8,14,0.0,3.0,-0.816496580927726,2.070775092797181e-08,7.648672238824622e-13,-3.050963925943506e-09,0.9999999969490361,0.0,37318523.39290173,5.190856387336741e-15
1475,8,14,0.0,3.0,-0.7071067811865475,2.007455764237242e-08,7.648672238824622e-13,-3.386205094102479e-09,0.9999999966137949,0.0,39170130.23937225,4.565058457386369e-15
1476,8,14,0.0,3.0,-0.5773502691896258,1.9296551925402656e-08,7.648672238824622e-13,-3.877794085838104e-09,0.9999999961222059,0.0,50097098.70921503,3.271901514372e-15
1477,8,14,0.0,3.0,-0.5,1.881747162697265e-08,7.648672238824622e-13,-4.233410066944998e-09,0.9999999957665899,0.0,83593960.27198817,2.6738464977668268e-15
1478,8,14,0.0,3.0,-0.3333333333333333,1.7741282391455708e-08,7.648672238824622e-13,-5.220762488988839e-09,0.9999999947792375,-3.552713678800501e-15,376347520.2861639,8.7107135983088e-15
1479,8,14,0.0,3.0,0.0,1.5364401251473732e-08,7.648672238824622e-13,-8.879755597490657e-09,0.9999999911202444,0.0,2596862409.268596,2.5890489641142385e-14
1480,8,14,0.0,3.0,0.3333333333333333,1.2544981097602304e-08,7.648672238824622e-13,-1.933403481757523e-08,0.9999999806659654,-3.552713678800501e-15,6838222572.280166,8.646663221649377e-15
1481,8,14,0.0,3.0,0.5,1.0864272327250214e-08,7.648672238824622e-13,-3.3970021462437217e-08,0.9999999660299791,3.552713678800501e-15,9360558217.721088,4.075288222024137e-16
1482,8,14,0.0,3.0,0.5773502691896258,9.988630307645507e-09,7.648672238824622e-13,-4.7335408481785635e-08,0.9999999526645926,0.0,10568449816.50764,1.4799009372815332e-14
1483,8,14,0.0,3.0,0.7071067811865475,8.315154063253576e-09,7.648672238824622e-13,-9.80075256507007e-08,0.9999999019924791,-3.552713678800501e-15,12611528141.87684,2.873531551113388e-15
1484,8,14,0.0,3.0,0.816496580927726,6.581694549100403e-09,7.648672238824622e-13,-2.4888436200853903e-07,0.999999751115669,-3.552713678800501e-15,14330259527.336472,1.2910639687291161e-14
1486,8,15,0.0,3.5,-1.0,2.17286720919849e-08,8.923450945306406e-13,-4.3898111812268326e-09,0.9999999956101888,-3.552713678800501e-15,25661132.33394558,5.08103690629771e-15
1487,8,15,0.0,3.5,-0.816496580927726,2.070787241747836e-08,8.923450945306406e-13,-5.211941100924378e-09,0.9999999947880589,0.0,26912411.496561937,5.2600649094428856e-15
1488,8,15,0.0,3.5,-0.7071067811865475,2.0074675417338518e-08,8.923450945306406e-13,-5.83300163725653e-09,0.9999999941669984,0.0,27772066.681850214,5.097245119106194e-15
1489,8,15,0.0,3.5,-0.5773502691896258,1.9296665136320754e-08,8.923450945306406e-13,-6.74370426168025e-09,0.9999999932562957,0.0,29129125.11092178,4.731887432877624e-15
1490,8,15,0.0,3.5,-0.5,1.8817582027450355e-08,8.923450945306406e-13,-7.402515933563336e-09,0.9999999925974841,0.0,31317583.72122196,3.806465103181016e-15
1491,8,15,0.0,3.5,-0.3333333333333333,1.7741386478685808e-08,8.923450945306406e-13,-9.231655440089526e-09,0.9999999907683446,0.0,60586217.51854874,3.197345922126807e-15
1492,8,15,0.0,3.5,0.0,1.5364491395377902e-08,8.923450945306406e-13,-1.6010243797381918e-08,0.9999999839897563,0.0,537745287.3892102,1.2857646465883363e-14
1493,8,15,0.0,3.5,0.3333333333333333,1.2545054702598459e-08,8.923450945306406e-13,-3.5377631490973727e-08,0.9999999646223692,-3.552713678800501e-15,2046745617.656763,2.0035707052065005e-14
1494,8,15,0.0,3.5,0.5,1.0864336073477326e-08,8.923450945306406e-13,-6.249196360386122e-08,0.9999999375080384,3.552713678800501e-15,3193489718.025159,9.705500258309881e-15
1495,8,15,0.0,3.5,0.5773502691896258,9.988688917670149e-09,8.923450945306406e-13,-8.725241507079318e-08,0.9999999127475887,-1.7763568394002505e-15,3797641814.256758,5.022455318592993e-15
1496,8,15,0.0,3.5,0.7071067811865475,8.315202857765272e-09,8.923450945306406e-13,-1.8112655908453235e-07,0.9999998188734573,-3.552713678800501e-15,4894438340.52266,1.0716671403963908e-14
1497,8,15,0.0,3.5,0.816496580927726,6.581733177417797e-09,8.923450945306406e-13,-4.606379739868771e-07,0.9999995393621322,7.105427357601002e-15,5886645585.044995,7.128282026775741e-15
1499,8,16,0.0,4.0,-1.0,2.1728799569855548e-08,1.0198229651766164e-12,-7.124157264115638e-09,0.9999999928758427,3.552713678800501e-15,19648126.114342697,4.9296073934147806e-15
1500,8,16,0.0,4.0,-0.816496580927726,2.0707993907056905e-08,1.0198229651766164e-12,-8.526644279527318e-09,0.9999999914733557,0.0,20367333.768643524,5.1213442830460654e-15
1501,8,16,0.0,4.0,-0.7071067811865475,2.0074793192423158e-08,1.0198229651766164e-12,-9.586123894678167e-09,0.9999999904138761,0.0,20842779.19109436,5.183254002016953e-15
1502,8,16,0.0,4.0,-0.5773502691896258,1.9296778347416803e-08,1.0198229651766164e-12,-1.1139704270135553e-08,0.9999999888602958,0.0,21466690.0078942,5.032607198206483e-15
1503,8,16,0.0,4.0,-0.5,1.8817692428143938e-08,1.0198229651766164e-12,-1.226358037342834e-08,0.9999999877364197,0.0,21909425.009262897,4.76087931622277e-15
1504,8,16,0.0,4.0,-0.3333333333333333,1.7741490566221204e-08,1.0198229651766164e-12,-1.5383939455659856e-08,0.9999999846160607,3.552713678800501e-15,24609649.64721988,2.573378165950723e-15
1505,8,16,0.0,4.0,0.0,1.5364581539810866e-08,1.0198229651766164e-12,-2.6947638787078176e-08,0.9999999730523615,0.0,102433908.04194473,3.7822455322254605e-15
1506,8,16,0.0,4.0,0.3333333333333333,1.2545128308458127e-08,1.0198229651766164e-12,-5.998676755325505e-08,0.9999999400132342,-3.552713678800501e-15,520611776.3714789,7.899783823882135e-15
1507,8,16,0.0,4.0,0.5,1.0864399820826175e-08,1.0198229651766164e-12,-1.0624155599714413e-07,0.9999998937584497,-1.7763568394002505e-15,933762775.798043,4.212961425682938e-15
1508,8,16,0.0,4.0,0.5773502691896258,9.98874752897778e-09,1.0198229651766164e-12,-1.4848078322415859e-07,0.9999998515192278,-7.105427357601002e-15,1175648653.8334558,1.5615405615410137e-14
1509,8,16,0.0,4.0,0.7071067811865475,8.315251653944954e-09,1.0198229651766164e-12,-3.086221767034658e-07,0.9999996913778709,-7.105427357601002e-15,1651099486.585918,1.9205184955920428e-14
1510,8,16,0.0,4.0,0.816496580927726,6.5817718079775125e-09,1.0198229651766164e-12,-7.854451133937346e-07,0.999999214555195,-2.1316282072803006e-14,2117319386.93642,3.8735767365549705e-14
1512,9,9,0.5,0.5,-1.0,2.172803470263167e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,313923680.8240942,4.936616314168844e-15
1513,9,9,0.5,0.5,-0.816496580927726,2.0707264970521602e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,35326583932.45368,1.554966105130126e-14
1514,9,9,0.5,0.5,-0.7071067811865475,2.0074086543456358e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,76755820559.69847,1.5903720605143843e-14
1515,9,9,0.5,0.5,-0.5773502691896258,1.9296099083153917e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,107740226057.8562,1.4445825308916834e-14
1516,9,9,0.5,0.5,-0.5,1.881703002678888e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,118915635877.96912,4.1061147795658495e-15
1517,9,9,0.5,0.5,-0.3333333333333333,1.7740866044977738e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,132210096267.78456,5.886072729357224e-15
1518,9,9,0.5,0.5,0.0,1.5364040680087482e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,138618934205.3435,3.742626006317983e-15
1519,9,9,0.5,0.5,0.3333333333333333,1.2544686684525923e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,136050465832.67068,6.841476999845629e-15
1520,9,9,0.5,0.5,0.5,1.0864017351315835e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,133735645715.47952,6.845798955483941e-15
1521,9,9,0.5,0.5,0.5773502691896258,9.988395877811044e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,132568341961.5728,2.762431302083815e-15
1522,9,9,0.5,0.5,0.7071067811865475,8.31495889855087e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,130543907678.3284,8.415810680396723e-15
1523,9,9,0.5,0.5,0.816496580927726,6.581540053769707e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,128808589669.49928,5.0938212379392675e-15
1524,9,10,0.5,1.0,-1.0,2.1728162180502314e-08,1.2747787064597572e-13,-5.179430218049674e-10,0.999999999482057,0.0,139607004.15773547,4.909878405115909e-15
1525,9,10,0.5,1.0,-0.816496580927726,2.0707386459596145e-08,1.2747787064597572e-13,-5.182911877454899e-10,0.9999999994817088,0.0,1356885385.5638614,1.1596872063121306e-14
1526,9,10,0.5,1.0,-0.7071067811865475,2.0074204317711173e-08,1.2747787064597572e-13,-5.185469831303635e-10,0.999999999481453,0.0,9271477105.174444,1.6046331309640423e-14
1527,9,10,0.5,1.0,-0.5773502691896258,1.9296212293004232e-08,1.2747787064597572e-13,-5.189271234939952e-10,0.9999999994810729,0.0,24716665179.56064,1.8520446368855053e-15
1528,9,10,0.5,1.0,-0.5,1.8817140425971232e-08,1.2747787064597572e-13,-5.192006824472628e-10,0.9999999994807993,0.0,34213371640.268417,5.909354892113721e-15
1529,9,10,0.5,1.0,-0.3333333333333333,1.774097013037593e-08,1.2747787064597572e-13,-5.199645158882049e-10,0.9999999994800355,0.0,51885610233.68834,1.911553674699829e-15
1530,9,10,0.5,1.0,0.0,1.536413082081869e-08,1.2747787064597572e-13,-5.227889232628513e-10,0.9999999994772111,0.0,74268986086.92653,1.4792618970375185e-14
1531,9,10,0.5,1.0,0.3333333333333333,1.254476028434066e-08,1.2747787064597572e-13,-5.308535833137284e-10,0.9999999994691464,0.0,85189791256.8598,3.0449589115716045e-15
1532,9,10,0.5,1.0,0.5,1.0864081090812086e-08,1.2747787064597572e-13,-5.421476600986352e-10,0.9999999994578523,3.552713678800501e-15,88209442160.56508,1.3319739123548872e-14
1533,9,10,0.5,1.0,0.5773502691896258,9.988454480137257e-09,1.2747787064597572e-13,-5.524611879081931e-10,0.9999999994475388,0.0,89241731783.95267,6.1553759129176535e-15
1534,9,10,0.5,1.0,0.7071067811865475,8.315007683054038e-09,1.2747787064597572e-13,-5.915623546570714e-10,0.9999999994084376,3.552713678800501e-15,90562279660.11736,5.054683623170698e-15
1535,9,10,0.5,1.0,0.816496580927726,6.581578668632317e-09,1.2747787064597572e-13,-7.079883346250426e-10,0.9999999992920117,0.0,91348538621.99004,3.340784492599819e-16
1537,9,11,0.5,1.5,-1.0,2.1728289658372962e-08,2.5495574129415405e-13,-5.42151212812314e-10,0.9999999994578488,-3.552713678800501e-15,78552990.07633437,4.932087125691222e-15
1538,9,11,0.5,1.5,-0.816496580927726,2.070750794874269e-08,2.5495574129415405e-13,-5.476259445913456e-10,0.999999999452374,0.0,103178711.61154789,2.888417767794631e-15
1539,9,11,0.5,1.5,-0.7071067811865475,2.007432209208454e-08,2.5495574129415405e-13,-5.517648560271482e-10,0.9999999994482351,0.0,564528244.4807652,1.3092304989888358e-14
1540,9,11,0.5,1.5,-0.5773502691896258,1.9296325503032516e-08,2.5495574129415405e-13,-5.578293382768607e-10,0.9999999994421707,3.552713678800501e-15,3215321160.6106896,3.1143328526360128e-15
1541,9,11,0.5,1.5,-0.5,1.8817250825369487e-08,2.5495574129415405e-13,-5.622240450975369e-10,0.999999999437776,0.0,6040090869.497601,5.841956763469396e-15
1542,9,11,0.5,1.5,-0.3333333333333333,1.7741074216079452e-08,2.5495574129415405e-13,-5.744169584431802e-10,0.999999999425583,0.0,14050560635.019953,1.3710642366391875e-14
1543,9,11,0.5,1.5,0.0,1.5364220962078747e-08,2.5495574129415405e-13,-6.195932655828074e-10,0.9999999993804067,-3.552713678800501e-15,31026576166.43909,1.2294934655894426e-16
1544,9,11,0.5,1.5,0.3333333333333333,1.2544833885018994e-08,2.5495574129415405e-13,-7.48656248106272e-10,0.9999999992513438,3.552713678800501e-15,44248892511.98993,4.482920284586786e-15
1545,9,11,0.5,1.5,0.5,1.0864144831430184e-08,2.5495574129415405e-13,-9.293614766647806e-10,0.9999999990706385,0.0,49272310238.714745,1.7032556305388924e-15
1546,9,11,0.5,1.5,0.5773502691896258,9.988513083746579e-09,2.5495574129415405e-13,-1.0943743689040275e-09,0.9999999989056256,0.0,51291814668.83029,2.3204200408184592e-14
1547,9,11,0.5,1.5,0.7071067811865475,8.315056469225351e-09,2.5495574129415405e-13,-1.719985931458723e-09,0.9999999982800141,-3.552713678800501e-15,54287785030.38586,1.531843679827398e-14
1548,9,11,0.5,1.5,0.816496580927726,6.581617285737462e-09,2.5495574129415405e-13,-3.582751872954759e-09,0.9999999964172481,0.0,56473925146.7446,1.1348053795795747e-14
