event_id,beta_norm,nu_in_Hframe_Hz,nu_in_initial_rest_Hz,nu_out_initial_rest_Hz,mu_initial_rest,four_momentum_relative,initial_mass_shell_relative,final_mass_shell_relative,incoming_null_absolute,outgoing_null_absolute,reverse_photon_relative,reverse_atom_relative,reverse_four_momentum_relative,same_event_transfer_absolute
46,0.08678973768462248,3498459483823721.5,3368807406302131.0,3368807356412264.5,0.0021170552474609654,4.163325120822666e-17,4.977280596401743e-16,3.318187064267828e-16,0.0,9.273015376718553e-69,9.648315403674816e-16,0.0,3.2678008106070034e-17,0.0
47,0.01346222592836801,1561607476226000.5,1569495028528761.2,1569495013425039.8,-0.39182201345854784,2.2776145104583008e-17,1.659093532133914e-16,1.659093532133914e-16,2.3182538441796384e-69,0.0,4.1084066012831325e-17,0.0,2.1202207252675e-17,0.0
48,0.11374466351654301,3632037140149313.0,3891809958775531.5,3891809867401662.0,-0.3694254366825609,4.940340967007307e-18,0.0,0.0,9.273015376718553e-69,9.273015376718553e-69,1.3028501487479382e-16,0.0,7.313102599853856e-18,0.0
49,0.351105391177058,4865138896342464.0,3585663494879475.0,3585663430560851.0,-0.13557888852375197,3.2425096979237096e-17,3.318187064267828e-16,0.0,0.0,0.0,4.71796852358084e-17,0.0,1.0521393062419057e-17,0.0
50,0.02137896697685422,1882131936142220.0,1845591086926550.0,1845591066473759.5,-0.3630168349535083,3.190282544183442e-17,0.0,1.659093532133914e-16,2.3182538441796384e-69,0.0,1.3635002606863374e-16,0.0,4.3535378917514966e-18,0.0
51,0.4610732380718228,3103439919999199.5,3009190022753693.0,3009190005297529.5,0.5624081824081487,1.536357545938148e-17,0.0,3.318187064267828e-16,0.0,1.8546030753437107e-68,2.2188512844610014e-16,0.0,3.7546693296767484e-17,0.0
52,0.43138974598045066,3064657193301984.0,2781072783944188.0,2781072744340335.5,-0.16233776611466427,3.6391807217075726e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,0.0,2.7519165794980177e-16,0.0,3.5104488237048705e-17,0.0
53,0.015418315496496878,3610608943664206.5,3571690971426795.5,3571690910804599.5,-0.07870709945147243,4.58016210780037e-17,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,1.8546030753437107e-68,3.4421135644377666e-16,0.0,2.2914464340750026e-17,0.0
54,0.5657766154590176,4347873486195655.5,6818109866480981.0,6818109629817495.0,-0.15564087863940232,1.3747661929733509e-17,0.0,3.318187064267828e-16,1.8546030753437107e-68,7.418412301374843e-68,6.444163019764585e-16,0.0,2.9859055705947874e-17,0.0
55,0.18644076223559325,1691091936640547.2,1993454044174466.2,1993454011684703.0,-0.8558963436989508,4.187693582354046e-17,3.318187064267828e-16,1.659093532133914e-16,0.0,4.636507688359277e-69,1.481538701947774e-16,0.0,4.202390883723706e-17,0.0
