sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
146,-1.9888614701712661,-3.5048887405240086,0.5950578262692898,1.0000000253775614,2.537756138565328e-08
147,-1.0793283136948366,-0.6246908862145171,-0.15431644249259013,0.9999999955200183,-4.479981718930048e-09
148,-3.1068930304336595,-0.7648937130466065,0.1197540986142176,1.0000000283947228,2.8394722795255234e-08
149,2.073996880200022,3.454761659999667,0.537212530753352,1.0000000169249381,1.6924938117668376e-08
150,-1.5263609904392252,-0.327054457354512,0.26016320851190544,1.000000005107744,5.107744005528048e-09
151,1.1259813544626947,2.3490360403681922,-0.8336519061406686,0.9999999989786544,-1.0213455636787216e-09
152,0.035833520023119014,-0.3303198606502056,-0.7420904328827116,0.9999999949653904,-5.0346096180931e-09
153,1.9459601521841399,2.9492217728258474,0.24263223966910918,1.0000000017663557,1.7663557283498221e-09
154,-3.3790162560148143,-2.4009480709368427,0.32814965818789377,1.0000000022816615,2.281661526382095e-09
155,0.9453987932411323,-0.039420753207158654,-0.4697392911326359,0.9999999981318571,-1.8681428626265983e-09
156,-2.6398510243989337,-3.5102124902068486,0.1409061026304037,0.9999999993371198,-6.628801951791274e-10
157,-1.887645989523135,-1.2437142433936463,0.5253132899101634,0.9999999992922691,-7.077308739056321e-10
158,2.8842698472485493,1.3716885147637008,0.4377076324986273,1.000000016649314,1.664931392753033e-08
159,-1.501204547013804,1.5439229832674943,-0.2211294633520663,1.0000000357955208,3.5795520769710265e-08
160,3.1451183594748837,3.696535270620343,0.9063485631055439,1.0000000121833978,1.2183397846143862e-08
161,3.9121559768584326,2.594542841015789,-0.3418897233129684,1.0000000015750803,1.5750802884184623e-09
162,3.3131537084427842,2.8748463094419208,0.7045366876083199,0.9999999980792669,-1.92073312810237e-09
163,1.5527515915199044,1.3157333754383043,-0.035791708890895,0.9999999948419688,-5.158031224361537e-09
164,3.0030879639919457,0.007057091597697074,-0.7807300833400598,1.0000000219283947,2.192839465564589e-08
